,data
363,(9.366658559883945e-10+7.509015631512739e-10j)
364,(2001.364216346531-1174.339752682584j)
365,(1.0913936421275139e-09+1.7069510249712039e-09j)
366,(2001.3288734940002-1159.0229603708856j)
367,(-3.6123992686043493e-09-1.5656382856832352e-09j)
368,(2001.2942237162763-1143.8077019603193j)
369,(1.6021886040107347e-09+8.29913915367797e-11j)
370,(2001.2602534317743-1128.6919829455326j)
371,(-9.401901479577646e-10-1.3337739801499993e-09j)
372,(2001.2269494370712-1113.6738478784146j)
373,(1.0994654076057486e-09-2.3709390006843023e-10j)
374,(2001.1942989033146-1098.7513792556645j)
375,(-4.4792614062316716e-11-5.19321474712342e-10j)
376,(2001.162289357635-1083.9226964602444j)
377,(5.683205017703585e-10-1.9018671082449146e-09j)
378,(2001.1309086815102-1069.1859547286235j)
379,(4.845333023695275e-10+2.9962166081531905e-10j)
380,(2001.100145082978-1054.5393441471608j)
381,(8.060396794462577e-10-1.6813146430649795e-09j)
382,(2001.0699871054808-1039.9810886760508j)
383,(6.66773303237278e-10-4.078515303262975e-10j)
384,(2001.0404236084812-1025.5094452225135j)
385,(1.057287590811029e-11+4.5713477447861806e-10j)
386,(2001.0114437560492-1011.1227027016652j)
387,(9.69066604739055e-10-6.137952368590049e-10j)
388,(2000.9830370131867-996.8191811791896j)
389,(-1.5995738067431375e-10-1.1143015399284195e-09j)
390,(2000.9551931334472-982.597231001962j)
391,(-7.692051440244541e-10+2.2077983885537833e-10j)
392,(2000.9279021518423-968.4552319476728j)
393,(3.113882485195063e-10+1.581383912707679e-10j)
394,(2000.9011543775982-954.3915924540379j)
395,(-2.518163455533795e-10+1.1498002550069941e-09j)
396,(2000.8749403763336-940.4047487950094j)
397,(4.2939518607454374e-10-8.452047950413544e-10j)
398,(2000.8492509851555-926.4931643335649j)
399,(2.1259438653942198e-11-8.702158993401099e-10j)
400,(2000.8240772782383-912.655328780437j)
401,(-2.252249942102935e-09+6.444622613344109e-10j)
402,(2000.7994105849268-898.8897574810941j)
403,(-5.979927664157003e-10-2.467004378559068e-10j)
404,(2000.7752424566954-885.194990709369j)
405,(7.487415132345632e-10-1.1288534551567864e-09j)
406,(2000.7515646861314-871.569592990373j)
407,(1.2566943041747436e-09+1.8886225916503463e-09j)
408,(2000.7283692795304-858.0121524352486j)
409,(7.003109203651547e-11-7.509015631512739e-11j)
410,(2000.7056484700652-844.5212801089291j)
411,(-1.5413661458296701e-09+1.5037358025438152e-09j)
412,(2000.6833946895617-831.0956093945979j)
413,(1.4704255590913817e-09-3.9972292142920196e-10j)
414,(2000.6616005901978-817.7337953926199j)
415,(-5.1987854021717794e-09-7.234575605252758e-09j)
416,(2000.6402590072603-804.4345143376177j)
417,(-8.487859304295853e-10-5.173319550522137e-10j)
418,(2000.619362993358-791.1964630053174j)
419,(-1.718490238999948e-09+4.901608008367475e-10j)
420,(2000.5989057512393-778.0183581588442j)
421,(-1.3635599316330627e-09-2.493948159099091e-09j)
422,(2000.5788807197482-764.8989360251002j)
423,(-7.583366823382676e-09-1.7590764400665648e-09j)
