,data
0,998.0267284282716
1,992.1147013144779
2,982.2872507286887
3,968.5831611286311
4,951.0565162951535
5,929.7764858882514
6,904.8270524660195
7,876.3066800438636
8,844.3279255020151
9,809.0169943749474
10,770.5132427757893
11,728.9686274214116
12,684.5471059286889
13,637.4239897486898
14,587.7852522924732
15,535.8267949789965
16,481.75367410171515
17,425.77929156507264
18,368.12455268467784
19,309.0169943749473
20,248.68988716485455
21,187.38131458572428
22,125.33323356430381
23,62.79051952931286
24,-3.8285686989269494e-13
25,-62.79051952931362
26,-125.33323356430456
27,-187.38131458572505
28,-248.68988716485526
29,-309.016994374948
30,-368.1245526846786
31,-425.77929156507315
32,-481.75367410171583
33,-535.8267949789972
34,-587.7852522924738
35,-637.4239897486904
36,-684.5471059286893
37,-728.9686274214122
38,-770.5132427757899
39,-809.0169943749481
40,-844.3279255020158
41,-876.3066800438643
42,-904.8270524660201
43,-929.7764858882518
44,-951.056516295154
45,-968.5831611286314
46,-982.287250728689
47,-992.114701314478
48,-998.0267284282717
49,-1000.0
50,-998.0267284282714
51,-992.1147013144777
52,-982.2872507286884
53,-968.5831611286308
54,-951.0565162951531
55,-929.7764858882508
56,-904.8270524660188
57,-876.3066800438627
58,-844.3279255020143
59,-809.0169943749464
60,-770.5132427757882
61,-728.9686274214104
62,-684.5471059286873
63,-637.4239897486882
64,-587.7852522924711
65,-535.8267949789947
66,-481.7536741017137
67,-425.77929156507054
68,-368.12455268467613
69,-309.01699437494506
70,-248.6898871648527
71,-187.381314585722
72,-125.33323356430195
73,-62.790519529310544
74,2.4808382392282727e-12
75,62.790519529316384
76,125.33323356430687
77,187.38131458572778
78,248.6898871648575
79,309.0169943749498
80,368.12455268468074
81,425.779291565075
82,481.75367410171805
83,535.826794978999
84,587.7852522924758
85,637.423989748692
86,684.5471059286913
87,728.9686274214137
88,770.5132427757916
89,809.0169943749495
90,844.3279255020171
91,876.3066800438653
92,904.8270524660209
93,929.7764858882528
94,951.0565162951547
95,968.5831611286321
96,982.2872507286894
97,992.1147013144783
98,998.0267284282718
99,1000.0
100,998.0267284282713
101,992.1147013144773
102,982.2872507286879
103,968.58316112863
104,951.0565162951523
105,929.77648588825
106,904.8270524660177
107,876.3066800438617
108,844.3279255020126
109,809.016994374945
110,770.5132427757862
111,728.9686274214085
112,684.5471059286851
113,637.4239897486862
114,587.7852522924691
115,535.8267949789927
116,481.7536741017107
117,425.77929156506826
118,368.12455268467295
119,309.0169943749426
120,248.68988716485026
121,187.3813145857195
122,125.33323356429943
123,62.790519529308
124,-5.022908818413913e-12
125,-62.79051952931893
126,-125.3332335643094
127,-187.38131458573025
128,-248.68988716485998
129,-309.01699437495216
130,-368.1245526846839
131,-425.77929156507815
132,-481.75367410172026
133,-535.8267949790011
134,-587.7852522924771
135,-637.4239897486947
136,-684.5471059286931
137,-728.9686274214155
138,-770.5132427757927
139,-809.0169943749514
140,-844.3279255020185
141,-876.3066800438664
142,-904.8270524660219
143,-929.776485888254
144,-951.0565162951557
145,-968.5831611286327
146,-982.2872507286899
147,-992.1147013144786
148,-998.026728428272
149,-1000.0
150,-998.0267284282711
151,-992.1147013144771
152,-982.2872507286872
153,-968.5831611286294
154,-951.0565162951515
155,-929.776485888249
156,-904.8270524660162
157,-876.3066800438601
158,-844.3279255020113
159,-809.0169943749435
160,-770.5132427757851
161,-728.9686274214063
162,-684.5471059286833
163,-637.4239897486843
164,-587.7852522924677
165,-535.8267949789898
166,-481.7536741017085
167,-425.77929156506593
168,-368.1245526846714
169,-309.0169943749394
170,-248.68988716484694
171,-187.38131458571704
172,-125.3332335642969
173,-62.79051952930635
174,8.453157817299679e-12
175,62.79051952932145
176,125.33323356431193
177,187.38131458573187
178,248.6898871648633
179,309.01699437495546
180,368.12455268468545
181,425.77929156507963
182,481.75367410172333
183,535.8267949790041
184,587.7852522924799
185,637.4239897486959
186,684.5471059286942
187,728.9686274214178
188,770.5132427757948
189,809.0169943749523
190,844.3279255020194
191,876.3066800438681
192,904.8270524660235
193,929.7764858882547
194,951.0565162951561
195,968.5831611286335
196,982.2872507286905
197,992.114701314479
198,998.0267284282721
199,1000.0
200,998.0267284282711
201,992.1147013144771
202,982.2872507286879
203,968.5831611286308
204,951.0565162951532
205,929.7764858882517
206,904.8270524660201
207,876.3066800438653
208,844.327925502017
209,809.0169943749507
210,770.5132427757932
211,728.9686274214172
212,684.547105928695
213,637.4239897486981
214,587.7852522924836
215,535.8267949790079
216,481.7536741017288
217,425.77929156508696
218,368.1245526846946
219,309.01699437496484
220,248.6898871648746
