,data
216,(6.991740519879386e-11-2.5693225325085223e-11j)
217,(-1.5222667570924386e-10+6.546088116010651e-10j)
218,(2.8273916541365907e-10-4.2382453102618456e-10j)
219,(7.503331289626658e-11+2.2737367544323206e-11j)
220,(-8.93578544491902e-11+9.591758498572744e-10j)
221,(1.453486220270861e-10+3.3242031349800527e-10j)
222,(-2.8387603379087523e-10-1.554099071654491e-10j)
223,(-1.1215206541237421e-09-2.637534635141492e-10j)
224,(-1.260104909306392e-09-5.223910193308257e-10j)
225,(6.150457920739427e-11+2.5420376914553344e-10j)
226,(4.756657290272415e-10-2.2521362552652135e-10j)
227,(2.576143742771819e-10+2.114575181622058e-11j)
228,(6.02540239924565e-11+2.88082446786575e-10j)
229,(-2.2441781766247004e-10-1.1664269550237805e-10j)
230,(1.0135181582882069e-10-3.168452167301439e-10j)
231,(8.167262421920896e-10-1.2460077414289117e-10j)
232,(-1.4740066944796126e-09-1.922444425872527e-10j)
233,(-5.676383807440288e-10-2.9035618354100734e-10j)
234,(-1.0218172974418849e-09-4.99198904435616e-10j)
235,(-3.4845015761675313e-10+5.186393536860123e-10j)
236,(-3.5288394428789616e-10-1.3631051842821762e-10j)
237,(2.9535840440075845e-10-4.069988790433854e-11j)
238,(-6.119194040365983e-10-4.945377440890297e-11j)
239,(1.787157088983804e-10+1.7798811313696206e-09j)
240,(3.211653165635653e-10+5.268248060019687e-10j)
241,(6.973550625843927e-10+1.7657839634921402e-09j)
242,(-7.253220246639103e-11+5.21708898304496e-10j)
243,(6.959908205317333e-10-3.4719960240181535e-10j)
244,(4.4849457481177524e-10+9.628138286643662e-10j)
245,(2.3513848645961843e-09-7.466951501555741e-10j)
246,(3.7846348277525976e-10-1.6621015674900264e-10j)
247,(2.7841906558023766e-10-9.185896487906575e-11j)
248,(-1.7553247744217515e-09+1.1289102985756472e-10j)
249,(7.8580342233181e-10-1.4779288903810084e-10j)
250,(1.496118784416467e-10-1.4847501006443053e-10j)
251,(-2.6625457394402474e-10-7.048583938740194e-12j)
252,(-6.707523425575346e-11-1.019998308038339e-09j)
253,(2.958131517516449e-10+8.208189683500677e-11j)
254,(-9.529230737825856e-10+4.758931027026847e-10j)
255,(3.567492967704311e-10+2.6557245291769505e-10j)
256,(-5.620677256956697e-10+1.5006662579253316e-11j)
257,(9.420091373613104e-10-3.7471181713044643e-10j)
258,(-2.4547262000851333e-09+4.865796654485166e-11j)
259,(3.601599019020796e-10+6.230038707144558e-11j)
260,(-1.1368683772161603e-11+1.0359144653193653e-09j)
261,(1.405169314239174e-10-2.5920599000528455e-11j)
262,(5.356923793442547e-10-1.6848389350343496e-10j)
263,(-4.6429704525507987e-10+5.882156983716413e-10j)
264,(-7.410108082694933e-10-3.569311957107857e-09j)
265,(-1.3869794202037156e-09+5.837819117004983e-09j)
266,(-4.4792614062316716e-11+2.0577317627612501e-10j)
267,(-6.25618667982053e-10+3.749391908058897e-09j)
268,(-1.261923898709938e-10-8.169536158675328e-10j)
269,(-2.964952727779746e-10+3.0331648304127157e-10j)
270,(-2.3078428057488054e-10+5.038600647822022e-10j)
271,(3.2503066904610023e-10+1.5120349416974932e-10j)
272,(-1.5006662579253316e-10+1.283524397877045e-10j)
273,(-8.604956747149117e-10+4.001776687800884e-11j)
274,(7.401013135677204e-11+2.4431301426375285e-10j)
275,(-4.847606760449708e-10-9.367795428261161e-11j)
276,(-1.0152234608540311e-10+2.935394149972126e-10j)
277,(2.0668267097789794e-10+3.5140601539751515e-10j)
278,(-5.963329385849647e-09-4.499952410697006e-09j)
279,(-6.889422365929931e-10-2.9342572815949097e-10j)
280,(8.969891496235505e-11+1.0562644092715345e-09j)
281,(3.8107828004285693e-10+1.4708803064422682e-09j)
282,(5.049969331594184e-10+3.1957370083546266e-10j)
283,(-2.7284841053187847e-12-2.0270363165764138e-10j)
284,(9.204086381942034e-10-8.931237971410155e-10j)
285,(5.823039828101173e-10+3.403783921385184e-10j)
286,(-1.3096723705530167e-10+1.9986146071460098e-10j)
287,(4.092726157978177e-12+2.3646862246096134e-10j)
288,(4.08590494771488e-10+2.730757842073217e-10j)
289,(8.307779353344813e-09+3.5220182326156646e-10j)
290,(4.6429704525507987e-10-1.039552444126457e-09j)
291,(-8.776623872108757e-11-1.0088569979416206e-09j)
292,(-2.5011104298755527e-10-7.485141395591199e-10j)
293,(8.571987564209849e-11+2.9672264645341784e-10j)
294,(-8.139977580867708e-11+4.019966581836343e-10j)
295,(5.916263035032898e-10+7.57381712901406e-10j)
296,(-9.645191312301904e-10-1.4626948541263118e-09j)
297,(4.547473508864641e-12+8.412825991399586e-12j)
298,(9.717950888443738e-10+5.88897819397971e-11j)
299,(1.730313670122996e-10-8.617462299298495e-11j)
300,(-2.1600499167107046e-11-2.0463630789890885e-11j)
301,(7.332801033044234e-10-1.7280399333685637e-10j)
302,(7.275957614183426e-12-4.247340257279575e-10j)
303,(-6.705249688820913e-10+3.567492967704311e-10j)
304,(-5.419451554189436e-10+9.72022462519817e-11j)
305,(-6.855316314613447e-10+1.3278622645884752e-10j)
306,(9.37120603339281e-10+7.447624739143066e-10j)
307,(1.609805622138083e-10-4.858975444221869e-10j)
308,(1.9815615814877674e-10-5.177867024031002e-10j)
309,(9.904397302307189e-10-6.627942639170215e-11j)
310,(-4.445723789103795e-10+1.7854517864179797e-10j)
311,(8.253664418589324e-10-8.670895113027655e-10j)
312,(-3.5919356378144585e-10-4.644107320928015e-11j)
313,(-3.6197889130562544e-10-3.3571723179193214e-10j)
314,(1.7531647245050408e-09-2.900151230278425e-10j)
315,(2.482920535840094e-10-5.011315806768835e-10j)
316,(1.822400008677505e-10-1.730313670122996e-10j)
317,(7.503331289626658e-10-3.0303226594696753e-10j)
318,(2.6432189770275727e-11+3.948912308260333e-10j)
319,(4.645244189305231e-10-1.2175860319985077e-10j)
320,(5.846345629834104e-10-1.4523493518936448e-10j)
321,(-4.5656634029001e-10-1.2110490388295148e-09j)
322,(1.2543068805825897e-09-2.2231461116462015e-10j)
323,(5.143192538525909e-10-9.248424248653464e-11j)
324,(-7.743210517219268e-10+5.850893103342969e-10j)
325,(-1.3385488273343071e-09+8.844835974741727e-10j)
326,(1.3845351531927008e-09+2.199612936237827e-09j)
327,(5.088622856419533e-10-1.123339643527288e-09j)
328,(-1.5069190340000205e-10+2.9541524781961925e-10j)
329,(-2.303522705915384e-09-4.6276227294583805e-10j)
330,(-3.4918912206194364e-10+3.467448550509289e-10j)
331,(-7.003109203651547e-11+6.616573955398053e-11j)
332,(2.6705038180807605e-10+2.6548718778940383e-09j)
333,(-1.5643308870494366e-10-1.2512941793829668e-09j)
334,(1.7587353795534e-10+4.2012970880023204e-10j)
335,(1.613670974620618e-09+5.052811502537224e-10j)
336,(1.9031176634598523e-10-4.376943252282217e-10j)
337,(-6.680238584522158e-10-3.225807176931994e-09j)
338,(-7.871108209656086e-10-1.6841568140080199e-09j)
339,(-3.956301952712238e-11+1.0800249583553523e-11j)
340,(4.473577064345591e-10-8.412825991399586e-10j)
341,(5.736637831432745e-10-3.169589035678655e-10j)
342,(1.936086846399121e-10-2.5846702556009404e-10j)
343,(-5.306901584845036e-10+1.3038459201197838e-09j)
344,(-4.638422979041934e-10-1.4337615539261606e-09j)
345,(7.014705261099152e-09-1.7307115740550216e-09j)
346,(-2.46643594437046e-10-8.714096111361869e-10j)
347,(-1.7917045624926686e-10-1.077125943993451e-09j)
348,(2.7392275114834774e-09-3.6416167858988047e-09j)
349,(-4.697540134657174e-10+9.228529052052181e-10j)
350,(-4.819185051019304e-10+4.644107320928015e-10j)
351,(6.425580068025738e-10+8.499796422256622e-10j)
352,(7.509015631512739e-10+1.7826096154749393e-10j)
353,(-6.086793291615322e-10+5.757669896411244e-10j)
354,(-5.177298589842394e-10+2.7773694455390796e-10j)
355,(8.842562237987295e-10-1.0668372851796448e-09j)
356,(9.655991561885457e-10-1.1723386705853045e-09j)
357,(-1.3019416655879468e-09+1.801936377887614e-10j)
358,(2.4840574042173102e-11+2.1896084945183247e-10j)
359,(3.8767211663071066e-10-1.0385861060058232e-09j)
360,(-7.144649316614959e-10+3.6072833609068766e-10j)
361,(-2.56704879575409e-10+7.436824489559513e-10j)
362,(-9.64632818067912e-11+3.26281224261038e-10j)
363,(-5.638867150992155e-10-5.051674634160008e-10j)
364,(2.0321522242738865e-10+1.382431946694851e-09j)
365,(4.035882739117369e-10-1.531020643597003e-09j)
366,(-6.257323548197746e-10+1.148237060988322e-09j)
367,(5.2846189646515995e-09-3.0405544748646207e-10j)
368,(2.6551560949883424e-10+1.1891643225681037e-10j)
369,(-3.5981884138891473e-10-9.333689376944676e-11j)
370,(1.6217427400988527e-10-6.450591172324494e-10j)
371,(-2.467231752234511e-09-6.634763849433511e-10j)
372,(-1.388059445162071e-09+5.229594535194337e-12j)
373,(-5.685478754458018e-10-9.826521818467882e-10j)
374,(-8.577671906095929e-10+1.338321453658864e-09j)
375,(3.7266545405145735e-10+1.4284751159721054e-10j)
376,(6.164100341266021e-10-6.392610885086469e-10j)
377,(2.6784618967212737e-10+2.3428015083482023e-09j)
378,(-2.754404704319313e-09-4.832031663681846e-09j)
379,(-3.240074875066057e-10+1.68768110597739e-10j)
380,(-1.2998953025089577e-09-8.781171345617622e-10j)
381,(-7.821654435247183e-10-1.3169483281672e-09j)
382,(2.9488660402421374e-09+3.014974936377257e-10j)
383,(-1.0533085514907725e-09-3.928448677470442e-10j)
384,(8.959091246651951e-10+3.2874822863959707e-09j)
385,(1.4358647604240105e-10-2.0298784875194542e-10j)
386,(4.0660097511135973e-10-6.502887117676437e-11j)
387,(-9.613358997739851e-10-5.842935024702456e-10j)
388,(-7.836433724150993e-10-2.1509549696929753e-10j)
389,(1.0015810403274372e-10+6.84849510435015e-10j)
390,(-8.213874025386758e-10-4.433786671143025e-11j)
391,(6.62339516566135e-10+5.979927664157003e-10j)
392,(3.113314051006455e-10-4.839762368646916e-09j)
393,(-1.07775122160092e-10-4.893649929726962e-10j)
394,(-7.433982318616472e-10-6.392610885086469e-10j)
395,(-1.8322907635592856e-09-1.212043798659579e-09j)
396,(7.692051440244541e-10-7.903508958406746e-10j)
397,(4.092726157978177e-11+8.563461051380727e-10j)
398,(-7.817675395926926e-10+1.0035137165687047e-09j)
399,(-4.798721420229413e-10+4.552589416562114e-10j)
400,(7.16227077646181e-12-1.5074874681886286e-10j)
401,(1.885723577288445e-09-1.346904809906846e-09j)
402,(-3.5072389437118545e-11-3.923332769772969e-10j)
403,(2.99337443721015e-10+5.956621862424072e-10j)
404,(-7.166818249970675e-10-9.77934178081341e-10j)
405,(-8.748202162678353e-10+1.2354348655208014e-09j)
406,(-1.751914169290103e-09+2.8626345738302916e-10j)
407,(6.980371836107224e-10-6.83940015733242e-10j)
408,(-2.8677504815277644e-10-6.500613380922005e-10j)
409,(-3.410605131648481e-12-1.9127810446661897e-10j)
410,(-2.1870505406695884e-09+1.3116050467942841e-09j)
411,(5.659330781782046e-10-1.5601813174725976e-09j)
412,(1.0861072041734587e-09-4.615685611497611e-11j)
413,(1.5211298887152225e-10-3.028048922715243e-10j)
414,(-7.358949005720206e-10+6.027676136000082e-10j)
415,(4.046228241350036e-09+5.874312591913622e-09j)
416,(3.1777176445757505e-09+1.0211351764155552e-09j)
417,(-2.633669282658957e-09-4.0671466194908135e-10j)
418,(-2.6394104679638986e-09+5.060428520664573e-09j)
419,(1.7280399333685637e-09-1.446096575818956e-10j)
420,(3.5134917197865434e-10+1.2074679034412839e-09j)
421,(6.532445695484057e-10-1.0260805538564455e-09j)
422,(-8.118377081700601e-10-1.987928044400178e-09j)
423,(2.7044961825595237e-09+2.4312498680956196e-09j)
424,(1.8690116121433675e-10-1.1198153515579179e-09j)
425,(5.900346877751872e-11-2.376623342570383e-10j)
426,(-2.1639721126121003e-09+8.076312951743603e-10j)
427,(-5.882156983716413e-10-5.383071766118519e-11j)
428,(1.3925500752520747e-09-6.260734153329395e-10j)
429,(-3.9335645851679146e-11+2.086494532704819e-09j)
430,(-1.3033059076406062e-09-1.6291323845507577e-09j)
431,(-9.387122190673836e-10+1.4995862329669762e-09j)
432,(-1.0210214895778336e-09+7.023572834441438e-10j)
433,(-3.7402969610411674e-11-3.54702933691442e-10j)
434,(1.4074430509936064e-10+4.608864401234314e-10j)
435,(2.8546764951897785e-10+2.6062707547680475e-10j)
436,(-1.9247181626269594e-10-8.942606655182317e-10j)
437,(-5.372839950723574e-10-8.114398042380344e-10j)
438,(-1.2212240108055994e-09-1.6159447113750502e-09j)
439,(5.460378815769218e-10+2.3010215954855084e-10j)
440,(-1.9484218682919163e-09-1.8113723854185082e-09j)
441,(-7.438529792125337e-10-4.6497916628140956e-11j)
442,(-3.0080400392762385e-09-1.7743104763212614e-09j)
443,(9.790710464585572e-10+5.647393663821276e-10j)
444,(-2.153456080122851e-09+5.001083991373889e-10j)
445,(-1.6854073692229576e-10-6.286882126005366e-11j)
446,(-6.745040082023479e-10-1.2478267308324575e-09j)
447,(1.0421103979751933e-09-4.5239971768751275e-09j)
448,(-7.194103091023862e-10-1.506464286649134e-09j)
449,(-2.909928298322484e-09-6.472191671491601e-10j)
450,(9.239329301635735e-10-6.307345756795257e-10j)
451,(1.4455281416303478e-10+2.3987922759260982e-11j)
452,(5.559286364587024e-11-1.2141754268668592e-10j)
453,(2.89276158582652e-09+3.7207428249530494e-09j)
454,(-3.2173375075217336e-11-8.429879017057829e-10j)
455,(1.0799112715176307e-09+2.2067752070142888e-09j)
456,(7.621565600857139e-10-6.421032594516873e-10j)
457,(-3.653894964372739e-10-6.463096724473871e-10j)
458,(-1.1145857570227236e-09-9.889618013403378e-10j)
459,(-5.622950993711129e-10-1.0580265552562196e-09j)
460,(1.95291249838192e-09-6.139089236967266e-12j)
461,(1.9610979506978765e-11+8.319602784467861e-10j)
462,(-1.7805632523959503e-09+2.4510882212780416e-10j)
463,(-2.823412614816334e-10-4.689013621828053e-10j)
464,(-4.535195330390707e-09-7.1374870458384976e-09j)
465,(-8.499796422256622e-10+3.1881199902272783e-09j)
466,(1.0095391189679503e-10-1.1663132681860588e-09j)
467,(-2.7089299692306668e-09+1.381238234898774e-09j)
468,(7.49082573747728e-10+1.7662387108430266e-09j)
469,(-5.250058165984228e-10+3.092281986027956e-11j)
470,(-1.4640590961789712e-09-4.4292391976341605e-10j)
471,(-4.04156708100345e-11-4.333173819759395e-10j)
472,(-9.424638847121969e-10-3.327613740111701e-10j)
473,(-4.629498562280787e-09+6.0044271776860114e-09j)
474,(-5.024958227295429e-10-1.5666046238038689e-09j)
475,(-8.263896233984269e-10+1.013461314869346e-09j)
476,(-3.5969378586742096e-09-3.6611709219869226e-09j)
477,(1.5347723092418164e-12+8.679990060045384e-11j)
478,(-3.61876573151676e-09+1.5228351912810467e-09j)
479,(6.859863788122311e-10+7.628386811120436e-10j)
480,(1.7417960407328792e-09-5.812808012706228e-10j)
481,(-7.006519808783196e-10+9.754330676514655e-10j)
482,(6.602931534871459e-10-1.055809661920648e-09j)
483,(8.833467290969566e-11-1.1626184459601063e-09j)
484,(1.1090151019743644e-09-1.6769376998126972e-09j)
485,(2.2192239157448057e-09-1.2960867934452835e-09j)
486,(-9.663381206337363e-11+9.947598300641403e-11j)
487,(-8.878942026058212e-11-3.4344793675700203e-09j)
488,(-8.004690243978985e-10-1.53221435539308e-09j)
489,(5.729816621169448e-10+1.2088321454939432e-09j)
490,(1.6060539564932697e-09-3.567834028217476e-09j)
491,(-4.3360159907024354e-10-3.1798208510736004e-10j)
492,(1.7985257727559656e-09-1.9004460227733944e-09j)
493,(-2.6477664505364373e-10-8.020037967071403e-10j)
494,(8.055849320953712e-10+4.806111064681318e-10j)
