,data
105,-3.6201689789736258
106,-4.098484958378369
107,-4.470990964781483
108,-4.71818381482785
109,-4.839865435066312
110,-4.854733454076919
111,-4.797291800500811
112,-4.712522448206112
113,-4.649074192122882
114,-4.651932800018106
115,-4.755609785934412
116,-4.978814150564772
117,-5.321362972099575
118,-5.763771988783741
119,-6.269590500947375
120,-6.790158964523584
121,-7.271126764644681
122,-7.659819732708789
123,-7.912426834933722
124,-8.0
125,-7.912426834933692
126,-7.6598197327087325
127,-7.271126764644608
128,-6.790158964523495
129,-6.269590500947292
130,-5.7637719887836605
131,-5.321362972099505
132,-4.978814150564724
133,-4.755609785934387
134,-4.651932800018104
135,-4.649074192122883
136,-4.712522448206123
137,-4.7972918005008305
138,-4.854733454076923
139,-4.839865435066299
140,-4.718183814827819
141,-4.470990964781433
142,-4.0984849583783
143,-3.6201689789735343
144,-3.0725164058443135
145,-2.5042132063470754
146,-1.9696401456318318
147,-1.5215052505319961
148,-1.2036570996249025
149,-1.0450849718747293
150,-1.055946104721979
151,-1.2261765581564714
152,-1.5268802917157034
153,-1.9143018475039133
154,-2.3358261427321585
155,-2.737165120952333
156,-3.069725229610542
157,-3.297125151961627
158,-3.3999533567632727
159,-3.378102954368492
160,-3.2503622312591935
161,-3.0513251908146675
162,-2.8260632415842184
163,-2.6233139166333697
164,-2.4881509692699173
165,-2.4551730909090512
166,-2.5431755963849945
167,-2.7520609602802106
168,-3.0624293455443325
169,-3.437913452200361
170,-3.8299360581854054
171,-4.184227740950618
172,-4.448194343244954
173,-4.578103611132148
174,-4.545084971874721
175,-4.339102200867048
176,-3.9703424811281
177,-3.4678272484601327
178,-2.875439429227231
179,-2.245923567303482
180,-1.6336990910684803
181,-1.0874927528766432
182,-0.6438208130108697
183,-0.3222314047551922
184,-0.12296959202149338
185,-0.027386747542125334
186,-0.0010299238896635254
187,0.0010299238896686602
188,0.027386747542130774
189,0.12296959202153823
190,0.32223140475526246
191,0.6438208130109802
192,1.0874927528767753
193,1.6336990910686349
194,2.245923567303661
195,2.8754394292273973
196,3.467827248460279
197,3.9703424811282253
198,4.33910220086713
199,4.545084971874753
200,4.578103611132133
201,4.448194343244906
202,4.184227740950558
203,3.8299360581853366
204,3.4379134522003043
205,3.062429345544299
206,2.7520609602801853
207,2.543175596384982
208,2.455173090909044
209,2.48815096926992
210,2.623313916633364
211,2.8260632415842197
212,3.0513251908146612
213,3.250362231259193
214,3.3781029543684893
215,3.3999533567632754
216,3.297125151961647
217,3.0697252296105835
218,2.737165120952402
219,2.3358261427322384
220,1.9143018475040088
221,1.5268802917157882
222,1.2261765581565351
223,1.055946104722005
224,1.045084971874708
225,1.2036570996248281
226,1.5215052505318614
227,1.9696401456316484
228,2.5042132063468605
229,3.072516405844076
230,3.620168978973311
231,4.098484958378099
232,4.470990964781279
233,4.7181838148277295
