,data
196,(0.6504723789770299+0.20695223382836403j)
197,(0.6400698696686931+0.20475090507459193j)
198,(0.6299355707210452+0.20260091083245158j)
199,(0.6200594640319554+0.20050036034856955j)
200,(0.6104320254907174+0.19844745618738457j)
201,(0.6010441947440999+0.19644048864297758j)
202,(0.5918873472090365+0.19447783030559762j)
203,(0.5829532679153537+0.19255793123318732j)
204,(0.5742341276332086+0.1906793142280634j)
205,(0.5657224601333102+0.1888405707330456j)
206,(0.5574111414060035+0.18704035678821995j)
207,(0.5492933701362919+0.1852773893381281j)
208,(0.5413626496367918+0.18355044281894095j)
209,(0.5336127707640141+0.18185834596869288j)
210,(0.5260377963105949+0.18019997870057836j)
211,(0.5186320459816685+0.17857426954871514j)
212,(0.511390082794799+0.17698019280731003j)
213,(0.5043066999749914+0.17541676623410396j)
214,(0.49737690894944464+0.17388304870507199j)
215,(0.490595927930622+0.17237813805484237j)
216,(0.48395917132262944+0.17090116910051023j)
217,(0.4774622396297197+0.16945131169194916j)
218,(0.4711009102016046+0.168027769060199j)
219,(0.46487112824558885+0.16662977595316253j)
220,(0.4587689986846204+0.1652565972572937j)
221,(0.45279077822502956+0.16390752640435569j)
222,(0.44693286809213895+0.16258188404355067j)
223,(0.4411918070553327+0.1612790166998126j)
224,(0.4355642648845741+0.15999829554017708j)
225,(0.43004703620992046+0.1587391152656208j)
226,(0.4246370347522319+0.15750089292349045j)
227,(0.4193312876780908+0.1562830669288342j)
228,(0.41412693061600114+0.15508509607838405j)
229,(0.40902120256274177+0.1539064586273451j)
230,(0.40401144138789835+0.1527466513875595j)
231,(0.39909507933193034+0.15160518892670005j)
232,(0.3942696388867919+0.1504816028066358j)
233,(0.3895327288995585+0.14937544074189546j)
234,(0.3848820407617559+0.14828626604454342j)
235,(0.38031534489319796+0.1472136568095932j)
236,(0.37583048741367264+0.14615720538299115j)
237,(0.371425386911719+0.14511651771939071j)
238,(0.3670980314169139+0.1440912128192373j)
239,(0.36284647558472294+0.14308092218041324j)
240,(0.35866883782707326+0.14208528932017828j)
241,(0.3545632978665001+0.14110396920422374j)
242,(0.3505280941639666+0.14013662785893288j)
243,(0.3465615215694031+0.13918294193413772j)
244,(0.34266192913513116+0.13824259819439533j)
245,(0.3388277178815331+0.1373152931888857j)
246,(0.3350573388969318+0.13640073287773902j)
247,(0.3313492912666769+0.13549863219256597j)
248,(0.3277021203042416+0.1346087147927406j)
249,(0.3241144157398965+0.13373071264575387j)
250,(0.320584810069807+0.1328643657490325j)
251,(0.3171119769386914+0.13200942183046394j)
252,(0.31369462957686745+0.1311656360187179j)
253,(0.31033151936883385+0.13033277064537607j)
254,(0.3070214344599478+0.12951059493305905j)
255,(0.3037631983421214+0.12869888472404423j)
256,(0.3005556686519002+0.12789742227140266j)
257,(0.29739773590652163+0.1271059960061951j)
258,(0.2942883223346868+0.12632440031504544j)
259,(0.2912263807635531+0.12555243530264004j)
260,(0.28821089350161344+0.12478990665961476j)
261,(0.28524087138553433+0.12403662536597082j)
262,(0.2823153527029003+0.12329240762785076j)
263,(0.2794334022955347+0.1225570745907465j)
264,(0.27659411067327255+0.12183045218032262j)
265,(0.27379659308324733+0.12111237105214911j)
266,(0.27103998867917234+0.12040266632902075j)
267,(0.2683234597900874+0.11970117741860431j)
268,(0.26564619109527854+0.11900774804393421j)
269,(0.2630073888515234+0.11832222586940411j)
270,(0.2604062802666274+0.11764446252414018j)
271,(0.2578421127365651+0.11697431347451026j)
272,(0.25531415331241103+0.11631163785525445j)
273,(0.25282168787343373+0.11565629833943447j)
274,(0.25036402070651853+0.11500816101580824j)
275,(0.24794047381543827+0.11436709537493783j)
276,(0.24555038641540694+0.11373297410291983j)
277,(0.2431931143804409+0.11310567300894281j)
278,(0.24086802967858034+0.11248507097119642j)
279,(0.23857451993611622+0.11187104977021001j)
280,(0.2363119879406259+0.11126349403198788j)
281,(0.234079851121348+0.1106622912162658j)
282,(0.2318775412182248+0.1100673313677234j)
283,(0.2297045037267056+0.10947850716629048j)
284,(0.22756019750251788+0.10889571386134733j)
285,(0.22544409450711012+0.1083188490641307j)
286,(0.22335567921259614+0.1077478128185696j)
287,(0.2212944483620447+0.1071825074642403j)
288,(0.2192599105794688+0.10662283755537239j)
289,(0.21725158600544026+0.10606870982981143j)
290,(0.21526900597198928+0.10552003316314007j)
291,(0.2133117127260693+0.10497671843853063j)
292,(0.21137925900791998+0.10443867851618549j)
293,(0.2094712078778853+0.10390582831908723j)
294,(0.20758713233626302+0.10337808446768726j)
295,(0.20572661508345957+0.10285536552510965j)
296,(0.2038892482128869+0.10233759181449287j)
297,(0.20207463300101747+0.10182468535496181j)
298,(0.200282379623264+0.10131656988288107j)
299,(0.19851210689747134+0.10081317076279461j)
300,(0.19676344205583973+0.10031441492668947j)
301,(0.1950360205232764+0.09982023088580583j)
302,(0.19332948570459152+0.09933054862682589j)
303,(0.19164348878436765+0.09884529962863642j)
304,(0.18997768833537876+0.09836441678223196j)
305,(0.18833175050618944+0.09788783435604698j)
306,(0.1867053484255159+0.09741548802209188j)
307,(0.18509816225032338+0.09694731471383111j)
308,(0.1835098788858005+0.09648325266535807j)
309,(0.1819401918440935+0.09602324136690665j)
310,(0.18038880107403799+0.09556722154990815j)
311,(0.17885541277204453+0.0951151350574655j)
312,(0.17733973924583957+0.09466692498890872j)
313,(0.17584149872514576+0.0942225354911761j)
314,(0.17436041528755553+0.09378191187738238j)
315,(0.17289621857645265+0.09334500046572725j)
316,(0.17144864380040836+0.09291174866574359j)
317,(0.17001743150581206+0.09248210489468889j)
318,(0.16860232748034143+0.0920560185584236j)
319,(0.167203082622847+0.09163344003868445j)
320,(0.16581945277640742+0.09121432066863733j)
321,(0.1644511986679742+0.0907986126748277j)
322,(0.16309808577052465+0.09038626924797732j)
323,(0.1617598840783261+0.08997724437012078j)
324,(0.160436368233853+0.08957149298930034j)
325,(0.15912731719532225+0.08916897079774078j)
326,(0.15783251421835942+0.0887696343471962j)
327,(0.15655174678129313+0.08837344099754674j)
328,(0.15528480640532116+0.08798034887397144j)
329,(0.1540314886365728+0.08759031685857899j)
330,(0.15279159291590005+0.08720330459915715j)
331,(0.1515649224962461+0.08681927242351328j)
332,(0.15035128434608325+0.08643818148897431j)
333,(0.14915048902470307+0.0860599934789743j)
334,(0.14796235072764752+0.08568467089153131j)
335,(0.1467866870477872+0.08531217682907233j)
336,(0.14562331897618463+0.08494247503674934j)
337,(0.14447207083855762+0.08457552993199435j)
338,(0.1433327701675502+0.0842113065363943j)
339,(0.14220524765465825+0.08384977044269437j)
340,(0.14108933713216842+0.08349088789833203j)
341,(0.13998487541725346+0.08313462573196428j)
342,(0.1388917021783147+0.08278095118907913j)
343,(0.13780966020435859+0.08242983232853085j)
344,(0.13673859490967466+0.08208123753376917j)
345,(0.135678354551934+0.08173513581517522j)
346,(0.1346287900736769+0.08139149671135826j)
347,(0.13358975503373305+0.08105029022576105j)
348,(0.1325611056533038+0.08071148686878082j)
349,(0.1315427005728349+0.08037505767822761j)
350,(0.1305344010037679+0.08004097413484601j)
351,(0.12953607051233895+0.07970920817358085j)
352,(0.12854757507662384+0.07937973223517147j)
353,(0.12756878297229868+0.0790525191546152j)
354,(0.12659956474069212+0.07872754224471201j)
355,(0.12563979316191887+0.07840477523472789j)
356,(0.12468934315130475+0.07808419229378671j)
357,(0.12374809179152368+0.07776576793377199j)
358,(0.12281591827276017+0.07744947718354211j)
359,(0.12189270375953587+0.07713529538160913j)
360,(0.12097833145138281+0.0768231982784533j)
361,(0.12007268649241976+0.07651316198460556j)
362,(0.11917565597870805+0.07620516302620572j)
363,(0.11828712883319348+0.07589917829316395j)
364,(0.11740699586235692+0.07559518496992368j)
365,(0.11653514965718603+0.07529316066751068j)
366,(0.11567148456582821+0.07499308330213683j)
367,(0.11481589665666725+0.07469493110636893j)
368,(0.11396828376344281+0.07439868271712591j)
369,(0.11312854527847183+0.07410431700590792j)
370,(0.1122965822823776+0.07381181322296104j)
371,(0.11147229748680987+0.07352115092280354j)
372,(0.11065559513503764+0.07323230994792862j)
373,(0.10984638085998277+0.07294527045918553j)
374,(0.10904456205758883+0.0726600128664856j)
375,(0.10825004747558875+0.07237651795216671j)
376,(0.10746274728121463+0.072094766713799j)
377,(0.10668257304557205+0.07181474043889757j)
378,(0.10590943782267459+0.07153642070564104j)
379,(0.10514325595389318+0.07125978935825561j)
380,(0.10438394315266564+0.07098482844612253j)
381,(0.10363141637468143+0.07071152043666817j)
382,(0.10288559400431652+0.07043984781925428j)
383,(0.10214639554152694+0.07016979354593555j)
384,(0.10141374182033935+0.06990134064832265j)
385,(0.10068755483842828+0.06963447251992516j)
386,(0.0999677578156355+0.06936917273018661j)
387,(0.09925427512177265+0.06910542507368778j)
388,(0.0985470322912061+0.06884321361333434j)
389,(0.0978459559541962+0.06858252263419384j)
390,(0.09715097390891003+0.06832333646010547j)
391,(0.09646201497253237+0.06806563995648762j)
392,(0.09577900907916259+0.06780941797807749j)
393,(0.09510188714427503+0.06755465562588636j)
394,(0.0944305812016264+0.06730133824238216j)
395,(0.0937650242350232+0.06704945131736206j)
396,(0.0931051501707465+0.06679898055902544j)
397,(0.0924508940403701+0.0665499119087416j)
398,(0.0918021917281191+0.0663022314331041j)
399,(0.09115898006475476+0.06605592544551442j)
400,(0.09052119685455651+0.06581098037419064j)
401,(0.08988878072481032+0.06556738289658437j)
402,(0.08926167129334672+0.06532511983377276j)
403,(0.08863980892093437+0.06508417817619616j)
404,(0.08802313497168512+0.06484454510485804j)
405,(0.08741159157312861+0.06460620799149464j)
406,(0.08680512167021526+0.06436915428770718j)
407,(0.08620366901830412+0.0641333716914021j)
408,(0.08560717822773789+0.06389884801757706j)
409,(0.08501559462052555+0.06366557126240302j)
410,(0.08442886438647434+0.06343352957323667j)
411,(0.08384693436553103+0.06320271123624455j)
412,(0.0832697521916117+0.06297310470038298j)
413,(0.0826972662198786+0.0627446985308664j)
414,(0.0821294256805043+0.0625174815135372j)
415,(0.08156618017458594+0.062291442505786776j)
416,(0.0810074802951899+0.06206657052544129j)
417,(0.08045327719396589+0.06184285472994322j)
418,(0.07990352277565904+0.06162028438228262j)
419,(0.07935816938672513+0.061398848973443165j)
420,(0.07881717033994384+0.06117853802543838j)
421,(0.07828047942072569+0.060959341260160116j)
422,(0.07774805097233362+0.06074124841006601j)
423,(0.07721984012392458+0.06052424950264168j)
424,(0.0766958024936546+0.0603083345566251j)
425,(0.07617589434925964+0.06009349379677076j)
426,(0.07566007249583429+0.05987971747089471j)
427,(0.07514829436365389+0.059666996069514866j)
428,(0.07464051795486704+0.059455320102231646j)
429,(0.07413670182008847+0.059244680210625233j)
430,(0.07363680504492365+0.05903506719184293j)
431,(0.07314078724139517+0.058826471876122j)
432,(0.07264860861334732+0.058618885330749215j)
433,(0.07216022987382598+0.05841229857972685j)
434,(0.0716756122096811+0.05820670281078133j)
435,(0.071194717356728+0.058002089363967j)
436,(0.07071750750125005+0.05779844965898917j)
437,(0.07024394539571421+0.05759577517533998j)
438,(0.06977399419820784+0.057394057511868546j)
439,(0.06930761761650661+0.0571932883835764j)
440,(0.06884477978091752+0.05699345959738267j)
441,(0.06838544528225832+0.056794563047288804j)
442,(0.06792957918372533+0.056596590721374795j)
443,(0.06747714701155694+0.05639953467157888j)
444,(0.06702811466375103+0.05620338711193451j)
445,(0.06658244857426254+0.05600814027991596j)
446,(0.06614011551470345+0.05581378654082947j)
447,(0.06570108269783415+0.05562031831572156j)
448,(0.06526531776979905+0.05542772812086927j)
449,(0.06483278882628518+0.05523600859333655j)
450,(0.06440346422809373+0.05504515240864727j)
451,(0.06397731289468034+0.05485515234273208j)
452,(0.06355430399952233+0.05466600120633203j)
453,(0.06313440719541497+0.054477691974703646j)
454,(0.06271759244697606+0.05429021768307152j)
455,(0.06230383013987151+0.05410357136604027j)
456,(0.06189309094627404+0.05391774618649059j)
457,(0.06148534605916467+0.05373273545111168j)
458,(0.061080566847913076+0.05354853240132407j)
459,(0.060678725099895914+0.053365130460278465j)
460,(0.06027979299584718+0.05318252306554294j)
461,(0.05988374297649024+0.053000703765944124j)
462,(0.059490547874911925+0.052819666169400925j)
463,(0.059100180834552596+0.052639403936765916j)
464,(0.058712615295980264+0.052459910771784024j)
465,(0.0583278250824768+0.05228118053554276j)
466,(0.05794578426580177+0.05210320705026383j)
467,(0.05756646727960657+0.051925984273948345j)
468,(0.057189848849897196+0.05174950621490204j)
469,(0.056815903955175884+0.05157376692154614j)
470,(0.05644460792374861+0.051398760565595225j)
471,(0.05607593641679287+0.051224481259794175j)
472,(0.05570986525478627+0.051050923310647534j)
473,(0.055346370685590784+0.05087808103100855j)
474,(0.054985429148731946+0.050705948766140096j)
475,(0.0546270173799126+0.05053452092793975j)
476,(0.054271112382345166+0.05036379201065788j)
477,(0.053917691500069864+0.05019375663199277j)
478,(0.05356673221123209+0.050024409317769525j)
479,(0.05321821236945823+0.049855744716383654j)
480,(0.052872109983179705+0.04968775755253674j)
481,(0.052528403412105185+0.04952044259553645j)
482,(0.05218707125580391+0.04935379468281731j)
483,(0.05184809226868303+0.049187808669239885j)
484,(0.051511445556907454+0.04902247946017546j)
485,(0.051177110405721926+0.048857802041540666j)
486,(0.05084506634357311+0.04869377144750686j)
487,(0.05051529312930825+0.04853038275671295j)
488,(0.050187770838084234+0.04836763103268993j)
489,(0.04986247961074941+0.04820551151294694j)
490,(0.049539399911015636+0.04804401939518854j)
491,(0.04921851245852693+0.04788314996667786j)
492,(0.04889979812592582+0.04772289855025491j)
493,(0.04858323797211028+0.04756326041652592j)
494,(0.04826881337315303+0.04740423105836378j)
495,(0.047956505810873296+0.04724580592788108j)
496,(0.04764629704945733+0.04708798047798268j)
497,(0.04733816901308785+0.04693075027526916j)
498,(0.04703210384583745+0.0467741108980686j)
499,(0.04672808389150518+0.04661805798410157j)
500,(0.04642609161382705+0.04646258717097851j)
501,(0.046126109819254246+0.04630769418747427j)
502,(0.045828121380922404+0.04615337478152881j)
503,(0.04553210937523389+0.045999624756902335j)
504,(0.04523805712975992+0.045846439951513496j)
505,(0.044945948127640634+0.045693816231526796j)
506,(0.044655765965782024+0.04554174945038625j)
507,(0.0443674945224366+0.04539023566637468j)
508,(0.044081117684598325+0.04523927079210388j)
509,(0.04379661978990956+0.04508885087661163j)
510,(0.043513985079039585+0.044938971967482644j)
511,(0.043233198115283145+0.04478963020492088j)
512,(0.04295424352782362+0.04464082166170069j)
513,(0.04267710619498288+0.04449254260970825j)
514,(0.042401771143852685+0.044344789121295136j)
515,(0.04212822350936385+0.044197557566143075j)
516,(0.04185644864507143+0.04405084415273741j)
517,(0.041586432008036134+0.04390464523636872j)
518,(0.04131815924708793+0.04375895713872602j)
519,(0.04105161614363695+0.043613776222926504j)
520,(0.04078678865244889+0.04346909894823625j)
521,(0.04052366284416209+0.04332492174132341j)
522,(0.04026222496198173+0.043181241063686926j)
523,(0.0400024613910368+0.043038053447702396j)
524,(0.03974435863944059+0.04289535542256839j)
525,(0.039487903353307985+0.04275314358157445j)
526,(0.039233082385353946+0.04261141449377437j)
527,(0.03897988261167118+0.042470164833865454j)
528,(0.03872829114893239+0.042329391227995394j)
529,(0.038478295206044066+0.04218909041822272j)
530,(0.03822988207885292+0.04204925908668411j)
531,(0.037983039279788855+0.04190989399076983j)
532,(0.03773775438894633+0.04177099192489475j)
533,(0.03749401515794659+0.04163254972080388j)
534,(0.03725180940927686+0.04149456418308972j)
535,(0.037011125155540725+0.041357032197970156j)
536,(0.036771950467279435+0.041219950639432845j)
537,(0.03653427357555383+0.0410833164358726j)
538,(0.03629808271454493+0.04094712653220789j)
539,(0.036063366653488416+0.04081137793630063j)
540,(0.0358301136632031+0.04067606762199372j)
541,(0.035598312539598886+0.040541192599256703j)
542,(0.035367952087737464+0.04040674994980353j)
543,(0.03513902122691448+0.040272736735202486j)
544,(0.034911509022425236+0.040139150040677585j)
545,(0.03468540451979685+0.04000598706337044j)
546,(0.03446069703940324+0.039873244871557745j)
547,(0.0342373759371295+0.039740920671874846j)
548,(0.03401543066164514+0.03960901167670983j)
549,(0.03379485080814071+0.039477515121030926j)
550,(0.033575625963799816+0.03934642819501022j)
551,(0.033357745977372844+0.039215748236594905j)
552,(0.03314120070371995+0.03908547249083316j)
553,(0.03292598013478365+0.038955598305938643j)
554,(0.03271207429373746+0.038826123008655955j)
555,(0.03249947337298309+0.03869704394214324j)
556,(0.0322881676729434+0.03856835851294793j)
557,(0.032078147522685896+0.038440064129511065j)
558,(0.03186940337732391+0.038312158194758084j)
559,(0.031661925800263724+0.03818463817994022j)
560,(0.03145570541497378+0.03805750152476328j)
561,(0.0312507329586138+0.03793074573607935j)
562,(0.031046999272756892+0.037804368294014346j)
563,(0.030844495260614835+0.0376783668256131j)
564,(0.030643211875857723+0.037552738752999915j)
565,(0.030443140251439793+0.03742748169857091j)
566,(0.03024427156016518+0.037302593293645714j)
567,(0.03004659702652468+0.037178071084890796j)
568,(0.02985010800538923+0.03705391273907921j)
569,(0.02965479594769871+0.03693011586417594j)
570,(0.029460652340236315+0.03680667815774097j)
571,(0.02926766874065123+0.03668359733656956j)
572,(0.029075836794861587+0.036560871013092466j)
573,(0.028885148315473508+0.03643849698695867j)
574,(0.02869559509141606+0.03631647297093643j)
575,(0.028507169034573288+0.03619479672759951j)
576,(0.02831986209637627+0.03607346602045203j)
577,(0.028133666353031828+0.035952478658549225j)
578,(0.027948573916853903+0.03583183244108845j)
579,(0.027764577000924717+0.03571152518834797j)
580,(0.02758166787489369+0.03559155477330744j)
581,(0.027399838898338302+0.0354719190015933j)
582,(0.027219082451702015+0.03535261582987115j)
583,(0.02703939104370967+0.03523364306865151j)
584,(0.026860757285772863+0.03511499869607748j)
585,(0.026683173668805793+0.034996680604230335j)
586,(0.02650663300042666+0.03487868674827954j)
587,(0.02633112805417248+0.034761015068932366j)
588,(0.026156651600832248+0.034643663548102666j)
589,(0.025983196570948053+0.034526630192698526j)
590,(0.02581075592406812+0.03440991300934115j)
591,(0.025639322684999577+0.034293509986287773j)
592,(0.025468889910363224+0.034177419176210755j)
593,(0.025299450800213563+0.034061638636916136j)
594,(0.02513099856070866+0.033946166401330746j)
595,(0.024963526452669527+0.0338310005912108j)
596,(0.024797027835760765+0.03371613927937256j)
597,(0.024631496099164707+0.033601580568781486j)
598,(0.02446692471614753+0.03348732258935616j)
599,(0.02430330718512863+0.03337336347081976j)
600,(0.024140637084231642+0.03325970138026424j)
601,(0.02397890811583281+0.03314633443669468j)
602,(0.02381811388236077+0.03303326086038094j)
603,(0.02365824818435236+0.03292047884493421j)
604,(0.023499304842856894+0.03280798652914152j)
605,(0.023341277660543724+0.03269578225938652j)
606,(0.023184160597599757+0.032583864155792064j)
607,(0.023027947642253466+0.03247223047077519j)
608,(0.022872632777766633+0.032360879511409646j)
609,(0.022718210121361437+0.03224980947415901j)
