,data
0,7.659819732708761
1,6.790158964523541
2,5.763771988783704
3,4.97881415056475
4,4.651932800018103
5,4.7125224482061165
6,4.854733454076917
7,4.718183814827838
8,4.098484958378339
9,3.0725164058443717
10,1.969640145631886
11,1.2036570996249307
12,1.055946104721969
13,1.5268802917156623
14,2.33582614273211
15,3.0697252296105093
16,3.3999533567632687
17,3.250362231259218
18,2.8260632415842384
19,2.4881509692699297
20,2.543175596384974
21,3.0624293455442992
22,3.8299360581853583
23,4.4481943432449285
24,4.545084971874736
25,3.9703424811281525
26,2.8754394292273058
27,1.6336990910685443
28,0.643820813010918
29,0.12296959202151092
30,0.0010299238896661345
31,-0.027386747542125
32,-0.32223140475523626
33,-1.0874927528767189
34,-2.245923567303587
35,-3.4678272484602126
36,-4.339102200867097
37,-4.578103611132139
38,-4.184227740950569
39,-3.4379134522002968
40,-2.7520609602801684
41,-2.455173090909044
42,-2.6233139166334003
43,-3.051325190814704
44,-3.3781029543685026
45,-3.297125151961601
46,-2.7371651209522763
47,-1.9143018475038476
48,-1.2261765581564323
49,-1.0450849718747408
50,-1.5215052505320517
51,-2.5042132063471634
52,-3.6201689789736102
53,-4.470990964781479
54,-4.839865435066312
55,-4.797291800500814
56,-4.649074192122883
57,-4.75560978593441
58,-5.321362972099566
59,-6.269590500947363
60,-7.271126764644672
61,-7.912426834933719
62,-7.912426834933697
63,-7.271126764644617
64,-6.2695905009473
65,-5.321362972099518
66,-4.755609785934391
67,-4.649074192122884
68,-4.797291800500831
69,-4.839865435066303
70,-4.470990964781442
71,-3.6201689789735454
72,-2.504213206347095
73,-1.5215052505320028
74,-1.045084971874731
75,-1.226176558156463
76,-1.9143018475039055
77,-2.7371651209523304
78,-3.29712515196162
79,-3.378102954368493
80,-3.051325190814671
81,-2.6233139166333688
82,-2.4551730909090512
83,-2.7520609602802018
84,-3.437913452200348
85,-4.184227740950616
86,-4.578103611132147
87,-4.339102200867059
88,-3.467827248460137
89,-2.2459235673035036
90,-1.08749275287665
91,-0.32223140475520284
92,-0.027386747542120338
93,0.0010299238896710472
94,0.12296959202152702
95,0.6438208130109679
96,1.6336990910686147
97,2.875439429227394
98,3.97034248112821
99,4.545084971874753
100,4.448194343244899
101,3.8299360581853072
102,3.0624293455442424
103,2.5431755963849505
104,2.4881509692699417
105,2.826063241584279
106,3.2503622312592437
107,3.399953356763263
108,3.0697252296104667
109,2.33582614273205
110,1.526880291715617
111,1.0559461047219556
112,1.2036570996249651
113,1.9696401456319537
114,3.0725164058444605
115,4.098484958378403
116,4.718183814827869
117,4.85473345407691
118,4.71252244820611
119,4.651932800018115
120,4.978814150564794
121,5.76377198878378
122,6.790158964523631
123,7.659819732708817
124,8.0
125,7.659819732708701
126,6.790158964523454
127,5.7637719887836205
128,4.978814150564701
129,4.651932800018098
130,4.712522448206121
131,4.854733454076924
132,4.718183814827803
133,4.098484958378266
134,3.072516405844264
135,1.9696401456317898
136,1.2036570996248865
137,1.0559461047219902
138,1.5268802917157285
139,2.3358261427321882
140,3.0697252296105684
141,3.399953356763274
142,3.2503622312591878
143,2.8260632415841993
144,2.4881509692699186
145,2.5431755963850047
146,3.062429345544364
147,3.8299360581854276
148,4.448194343244974
149,4.545084971874713
150,3.9703424811280668
151,2.8754394292271797
152,1.6336990910684206
153,0.643820813010837
154,0.12296959202148794
155,0.001029923889667328
156,-0.027386747542146317
157,-0.32223140475529033
158,-1.087492752876817
159,-2.245923567303707
160,-3.4678272484603294
161,-4.339102200867159
162,-4.578103611132128
163,-4.1842277409505035
164,-3.4379134522002235
165,-2.752060960280117
166,-2.4551730909090352
167,-2.6233139166334327
168,-3.0513251908147434
169,-3.378102954368517
170,-3.297125151961564
171,-2.737165120952204
172,-1.914301847503766
173,-1.2261765581563773
174,-1.0450849718747577
175,-1.5215052505321367
176,-2.5042132063472873
177,-3.6201689789737115
178,-4.4709909647815484
179,-4.839865435066323
180,-4.797291800500805
181,-4.649074192122867
182,-4.755609785934446
183,-5.321362972099647
184,-6.269590500947477
185,-7.271126764644772
186,-7.91242683493375
187,-7.912426834933659
188,-7.271126764644515
189,-6.269590500947203
190,-5.321362972099438
191,-4.755609785934352
192,-4.649074192122882
193,-4.797291800500839
194,-4.839865435066301
195,-4.470990964781371
196,-3.620168978973439
197,-2.5042132063469658
198,-1.521505250531928
199,-1.0450849718747168
200,-1.2261765581564998
201,-1.9143018475039502
202,-2.737165120952346
203,-3.297125151961617
204,-3.3781029543684955
205,-3.0513251908146874
206,-2.6233139166334056
207,-2.4551730909090415
208,-2.7520609602801436
209,-3.437913452200233
210,-4.184227740950505
211,-4.5781036111321285
212,-4.3391022008671705
213,-3.467827248460384
214,-2.2459235673038154
215,-1.0874927528769216
216,-0.32223140475536094
217,-0.027386747542144763
218,0.0010299238896651908
219,0.12296959202143765
220,0.643820813010673
221,1.6336990910681415
222,2.8754394292268435
223,3.9703424811278274
224,4.545084971874642
225,4.448194343245099
226,3.8299360581856923
227,3.062429345544624
228,2.543175596385115
229,2.488150969269835
230,2.8260632415839937
231,3.2503622312590243
232,3.3999533567633167
233,3.0697252296108544
234,2.335826142732647
235,1.5268802917161028
236,1.0559461047220937
237,1.2036570996246025
238,1.9696401456311816
239,3.07251640584355
240,4.098484958377693
241,4.718183814827549
242,4.854733454076969
243,4.712522448206254
244,4.651932800018031
245,4.978814150564259
246,5.763771988782872
247,6.790158964522634
248,7.659819732708167
249,8.0
250,7.65981973270939
251,6.790158964524543
252,5.763771988784676
253,4.978814150565333
254,4.651932800018206
255,4.712522448205927
256,4.854733454076835
257,4.718183814828249
258,4.098484958379309
259,3.072516405845666
260,1.9696401456330586
261,1.2036570996255098
262,1.0559461047217402
263,1.5268802917147932
264,2.335826142731042
265,3.069725229609775
266,3.3999533567631746
267,3.250362231259694
268,2.8260632415848392
269,2.48815096927018
270,2.543175596384564
271,3.062429345543306
272,3.8299360581842663
273,4.448194343244344
274,4.545084971875086
275,3.9703424811294807
276,2.8754394292291976
277,1.6336990910703557
278,0.6438208130121376
279,0.12296959202196989
280,0.001029923889676293
281,-0.027386747541973788
282,-0.32223140475436696
283,-1.0874927528750422
284,-2.245923567301453
285,-3.4678272484583044
286,-4.339102200866077
287,-4.578103611132325
288,-4.184227740951709
289,-3.437913452201733
290,-2.7520609602811463
291,-2.4551730909091347
292,-2.6233139166327146
293,-3.0513251908138628
294,-3.37810295436821
295,-3.297125151962243
296,-2.7371651209537537
297,-1.9143018475054947
298,-1.226176558157401
299,-1.045084971874438
300,-1.5215052505304512
301,-2.5042132063448297
302,-3.6201689789714298
303,-4.470990964780167
304,-4.839865435066038
305,-4.797291800501171
306,-4.649074192123042
307,-4.755609785933681
308,-5.321362972097793
309,-6.269590500945021
310,-7.271126764642662
311,-7.912426834932919
312,-7.912426834934502
313,-7.271126764646693
314,-6.269590500949768
315,-5.321362972101421
316,-4.755609785935165
317,-4.649074192122708
318,-4.7972918005004574
319,-4.83986543506663
320,-4.470990964782989
321,-3.620168978976162
322,-2.5042132063499425
323,-1.5215052505339952
324,-1.0450849718751147
325,-1.226176558155194
326,-1.9143018475017237
327,-2.7371651209503343
328,-3.2971251519607434
329,-3.3781029543689054
330,-3.0513251908158505
331,-2.6233139166343413
332,-2.4551730909089136
333,-2.752060960278735
334,-3.437913452198147
335,-4.1842277409488124
336,-4.57810361113185
337,-4.339102200868726
338,-3.467827248463369
339,-2.245923567307151
340,-1.087492752879597
341,-0.32223140475673917
342,-0.027386747542437306
343,0.001029923889604073
344,0.12296959202066104
345,0.6438208130086205
346,1.6336990910650255
347,2.875439429223535
348,3.970342481125453
349,4.545084971874007
350,4.448194343246185
351,3.8299360581877577
352,3.062429345546499
353,2.543175596385918
354,2.4881509692693737
355,2.8260632415827986
356,3.2503622312581015
357,3.3999533567634996
358,3.0697252296123936
359,2.3358261427348466
360,1.5268802917179733
361,1.0559461047225938
362,1.2036570996233134
363,1.969640145628528
364,3.0725164058405348
365,4.098484958375396
366,4.7181838148265705
367,4.85473345407711
368,4.712522448206699
369,4.651932800017751
370,4.978814150562744
371,5.76377198878029
372,6.7901589645198905
373,7.659819732706409
374,8.0
375,7.659819732711141
376,6.790158964527288
377,5.763771988787256
378,4.978814150566853
379,4.651932800018466
380,4.712522448205483
381,4.854733454076685
382,4.718183814829217
383,4.0984849583816105
384,3.0725164058486856
385,1.9696401456357109
386,1.2036570996267906
387,1.0559461047212402
388,1.526880291712923
389,2.335826142728819
390,3.069725229608257
391,3.3999533567629516
392,3.250362231260572
393,2.8260632415860343
394,2.4881509692706327
395,2.5431755963837563
396,3.0624293455414335
397,3.8299360581822226
398,4.448194343243243
399,4.5450849718757205
400,3.9703424811317953
401,2.875439429232456
402,1.6336990910734317
403,0.6438208130141242
404,0.12296959202272717
405,0.0010299238897103213
406,-0.02738674754167114
407,-0.322231404753036
408,-1.0874927528723974
409,-2.245923567298125
410,-3.4678272484553765
411,-4.339102200864543
412,-4.578103611132606
413,-4.184227740953388
414,-3.437913452203801
415,-2.7520609602825408
416,-2.4551730909092844
417,-2.623313916631835
418,-3.0513251908127397
419,-3.3781029543678027
420,-3.297125151963116
421,-2.7371651209556975
422,-1.9143018475076559
423,-1.226176558158666
424,-1.045084971874056
425,-1.521505250528414
426,-2.504213206341892
427,-3.620168978968697
428,-4.470990964778529
429,-4.8398654350656996
430,-4.797291800501575
431,-4.64907419212325
432,-4.755609785932856
433,-5.321362972095694
434,-6.2695905009422574
435,-7.271126764640314
436,-7.912426834932001
437,-7.91242683493542
438,-7.27112676464904
439,-6.269590500952532
440,-5.3213629721034925
441,-4.755609785936028
442,-4.649074192122523
443,-4.797291800500025
444,-4.839865435066973
445,-4.470990964784627
446,-3.62016897897889
447,-2.5042132063528806
448,-1.5215052505360345
449,-1.045084971875502
450,-1.2261765581539354
451,-1.9143018474995566
452,-2.7371651209483714
453,-3.297125151959864
454,-3.3781029543693566
455,-3.0513251908170225
456,-2.6233139166352766
457,-2.4551730909087777
458,-2.7520609602773316
459,-3.4379134521960624
460,-4.184227740947141
461,-4.578103611131572
462,-4.3391022008702596
463,-3.467827248466255
464,-2.2459235673104514
465,-1.0874927528822194
466,-0.32223140475810275
467,-0.02738674754273107
468,0.0010299238895895013
469,0.12296959201990365
470,0.643820813006601
471,1.63369909106195
472,2.8754394292202994
473,3.9703424811231383
474,4.545084971873381
475,4.448194343247249
476,3.8299360581897606
477,3.0624293455483365
478,2.5431755963867104
479,2.488150969268876
480,2.8260632415816453
481,3.2503622312572196
482,3.399953356763711
483,3.0697252296138893
484,2.3358261427371034
485,1.5268802917198705
486,1.0559461047231027
487,1.2036570996220486
488,1.969640145625911
489,3.0725164058375647
490,4.09848495837316
491,4.718183814825606
492,4.854733454077248
493,4.712522448207119
494,4.651932800017488
495,4.978814150561248
496,5.7637719887777665
497,6.790158964517233
498,7.659819732704696
499,8.0
500,7.659819732712854
501,6.79015896452996
502,5.76377198878978
503,4.978814150568349
504,4.651932800018703
505,4.712522448205063
506,4.8547334540765466
507,4.7181838148301685
508,4.0984849583838745
509,3.0725164058516934
510,1.9696401456383796
511,1.20365709962806
512,1.0559461047207526
513,1.5268802917110773
514,2.335826142726599
515,3.0697252296067825
516,3.3999533567627416
517,3.250362231261496
518,2.8260632415871876
519,2.4881509692710884
520,2.543175596382988
521,3.0624293455395963
522,3.8299360581802055
523,4.448194343242186
524,4.5450849718763635
525,3.9703424811341734
526,2.875439429235762
527,1.6336990910765878
528,0.6438208130161682
529,0.12296959202346891
530,0.001029923889743517
531,-0.027386747541425338
532,-0.32223140475164325
533,-1.0874927528697258
534,-2.245923567294807
535,-3.467827248452437
536,-4.3391022008630005
537,-4.578103611132861
538,-4.184227740955062
539,-3.4379134522058763
540,-2.7520609602839303
541,-2.4551730909094247
542,-2.623313916630861
543,-3.0513251908115264
544,-3.3781029543673755
545,-3.2971251519640026
546,-2.737165120957711
547,-1.914301847509894
548,-1.2261765581599606
549,-1.045084971873659
550,-1.5215052505263222
551,-2.5042132063388887
552,-3.6201689789659053
553,-4.470990964776876
554,-4.839865435065384
555,-4.797291800502001
556,-4.649074192123477
557,-4.7556097859319895
558,-5.321362972093583
559,-6.269590500939522
560,-7.271126764637982
561,-7.912426834931089
562,-7.91242683493633
563,-7.271126764651373
564,-6.269590500955268
565,-5.321362972105608
566,-4.755609785936895
567,-4.649074192122296
568,-4.7972918004995995
569,-4.839865435067309
570,-4.47099096478628
571,-3.620168978981681
572,-2.5042132063558973
573,-1.5215052505381217
574,-1.0450849718758999
575,-1.2261765581526274
576,-1.914301847497333
577,-2.737165120946358
578,-3.2971251519589773
579,-3.378102954369784
580,-3.0513251908182073
581,-2.623313916636251
582,-2.4551730909086245
583,-2.7520609602759207
584,-3.437913452194021
585,-4.184227740945468
586,-4.5781036111313105
587,-4.3391022008718
588,-3.467827248469228
589,-2.245923567313824
590,-1.0874927528848692
591,-0.32223140475949563
592,-0.027386747542994527
593,0.001029923889556278
594,0.12296959201913504
595,0.6438208130045746
596,1.6336990910587939
597,2.8754394292169656
598,3.9703424811207673
599,4.545084971872738
600,4.4481943432483355
601,3.8299360581918047
602,3.0624293455502363
603,2.5431755963874942
604,2.488150969268414
605,2.8260632415805067
606,3.250362231256323
607,3.399953356763948
608,3.069725229615394
609,2.335826142739306
610,1.5268802917217146
611,1.0559461047235832
612,1.2036570996207523
613,1.9696401456232224
614,3.07251640583454
615,4.098484958370845
616,4.718183814824629
617,4.854733454077428
618,4.712522448207561
619,4.651932800017226
620,4.97881415055974
621,5.763771988775179
622,6.790158964514476
623,7.659819732702945
624,8.0
625,7.659819732714605
626,6.790158964532689
627,5.763771988792371
628,4.978814150569852
629,4.651932800018999
630,4.712522448204678
631,4.854733454076414
632,4.718183814831167
633,4.098484958386176
634,3.0725164058546897
635,1.9696401456410086
636,1.2036570996293428
637,1.0559461047202476
638,1.5268802917091822
639,2.3358261427243585
640,3.0697252296052375
641,3.3999533567625324
642,3.250362231262412
643,2.826063241588368
644,2.4881509692715658
645,2.5431755963821807
646,3.062429345537696
647,3.829936058178159
648,4.448194343241092
649,4.5450849718770066
650,3.97034248113652
651,2.875439429239099
652,1.633699091079744
653,0.6438208130182117
654,0.12296959202425328
655,0.0010299238898325846
656,-0.02738674754106829
657,-0.3222314047502538
658,-1.0874927528671077
659,-2.245923567291418
660,-3.4678272484494643
