,data
0,1625.3562450921313
1,641.8365388979341
2,-581.9689298922726
3,-1587.4792959419706
4,-1998.0267284282716
5,-1660.0114761696393
6,-700.39066121215
7,521.0241042970017
8,1546.5301117331214
9,1992.1147013144778
10,1691.3082208098992
11,757.4002104649765
12,-459.2425834957103
13,-1502.6703001877556
14,-1982.2872507286893
15,-1719.122965059939
16,-812.6401960107
17,396.8681909257
18,1456.0729559443998
19,1968.5831611286321
20,1743.3459368315537
21,865.8926108631224
22,-334.1470898182996
23,-1406.9219774324774
24,-1951.0565162951561
25,-1763.8815391215817
26,-916.9472920695355
27,271.32681170503287
28,1355.411341109234
29,1929.7764858882547
30,1780.6487272896113
31,965.6027501278836
32,-208.655279523756
33,-1301.744335923257
34,-1904.8270524660247
35,-1793.5813289041407
36,-1011.6669641737707
37,146.3798291800942
38,1246.132761025904
39,1876.3066800438714
40,1802.6283048949422
41,1054.9581397990987
42,-84.74623342559997
43,-1188.796089896775
44,-1844.3279255020238
45,-1807.7539509809524
46,-1095.305426511533
47,23.997731905011676
48,1129.9606041821892
49,1809.0169943749593
50,1808.93803857875
51,1132.5495920033386
52,35.62592879952615
53,-1069.858500664879
54,-1770.5132427758044
55,-1806.1758946355471
56,-1166.5436505685575
57,-93.88944133866886
58,1008.7269748893987
59,1728.9686274214282
60,1799.4784200715847
61,1197.153443188448
62,150.56286624649795
63,-946.8072850596212
64,-1684.5471059287065
65,-1788.872046759183
66,-1224.2581669958258
67,-205.42253940651375
68,884.3437999029252
69,1637.4239897487087
70,1774.398633208211
71,1247.7508520287804
72,258.25195475176116
73,-821.5830342583474
74,-1587.7852522924932
75,-1756.1152993696815
76,-1267.5387833922805
77,-308.8426187153308
78,758.7726761952274
79,1535.8267949790238
80,1734.094201209395
81,1283.5438671614784
82,356.994873059246
83,-696.1606095015246
84,-1481.7536741017436
85,-1708.4222459413077
86,-1295.7029385827748
87,-402.5186828342775
88,633.9939353997322
89,1425.779291565102
90,1679.2007490444655
91,1303.9680113562058
92,445.2343863610894
93,-572.5179973512853
94,-1368.1245526847151
95,-1646.5450344170818
96,-1308.3064670154934
97,-484.97340427281927
98,511.97541279797264
99,1309.0169943749856
100,1610.5839792458164
