,data
0,(1.2006385430607662+0j)
1,(6.200294241327657-5.45334160396579j)
2,(0.8806775017528871+1.3098170438975405j)
3,(0.8806775017528887-1.309817043897541j)
4,(6.200294241327654+5.453341603965793j)
