,data
0,7.9901849029045975
1,7.960867057511542
2,7.912426834933708
3,7.8454916627421944
4,7.760926346336851
5,7.659819732708761
6,7.5434679263871836
7,7.413354321588191
8,7.271126764644645
9,7.118572205907671
10,6.957589239757397
11,6.790158964523541
12,6.618314620471723
13,6.4441104831436515
14,6.269590500947337
15,6.096757169794071
16,5.927541133711095
17,5.763771988783704
18,5.60715074868082
19,5.459224403695294
20,5.321362972099543
21,5.194739403201576
22,5.080312646407397
23,4.978814150564751
24,4.890738003669029
25,4.816334865509971
26,4.7556097859344
27,4.708323940040673
28,4.674000249772405
29,4.651932800018104
30,4.641199897417208
31,4.640680562566695
32,4.649074192122882
33,4.664923077255083
34,4.686637419820695
35,4.712522448206116
36,4.740807201636564
37,4.769674525422933
38,4.797291800500818
39,4.821841919027045
40,4.8415540139154
41,4.854733454076917
42,4.859790628719832
43,4.855268063177352
44,4.839865435066311
45,4.812462092721096
46,4.772136717272459
47,4.7181838148278405
48,4.65012677524784
49,4.5677272882130096
50,4.4709909647814685
51,4.360169072543963
52,4.2357563538439456
53,4.098484958378348
54,3.9493145828543055
55,3.7894189702804457
56,3.6201689789736013
57,3.443112485555857
58,3.2599514362480067
59,3.072516405844385
60,2.8827390631697587
61,2.6926229749495114
62,2.5042132063471514
63,2.31956519552292
64,2.1407133911423992
65,1.9696401456318973
66,1.8082453530767433
67,1.6583173090506498
68,1.5215052505320465
69,1.3992940077079488
70,1.292981166303156
71,1.2036570996249383
72,1.1321881844028394
73,1.0792034644409005
74,1.04508497187474
75,1.02996185829348
76,1.0337084280534579
77,1.0559461047219663
78,1.096049299712793
79,1.1531550907866355
80,1.2261765581564381
81,1.313819568405207
82,1.4146027421990235
83,1.5268802917156594
84,1.6488673685986273
85,1.778667523798925
86,1.9143018475038658
87,2.0537393309971876
88,2.1949279731622306
89,2.33582614273211
90,2.4744337034901034
91,2.6088224134913767
92,2.7371651209522936
93,2.8577632985532855
94,2.9690724842240606
95,3.069725229610512
96,3.158551196838343
97,3.23459408926737
98,3.29712515196161
99,3.345653031794293
100,3.379929844609231
101,3.399953356763269
102,3.4059652497341903
103,3.3984454983265
104,3.3781029543684973
105,3.3458622877001254
106,3.3028474937574535
107,3.250362231259213
108,3.1898673035386995
109,3.1229556421515072
110,3.0513251908146826
111,2.976750120874298
112,2.9010508358332507
113,2.826063241584231
114,2.7536077705825073
115,2.685458652076874
116,2.6233139166333825
117,2.5687666115968106
118,2.5232776850217005
119,2.488150969269925
120,2.4645106623304227
121,2.4532816654914917
122,2.4551730909090477
123,2.470665202576196
124,2.5000000000000075
125,2.5431755963849847
126,2.599944483216617
127,2.6698157117774777
128,2.7520609602802013
129,2.8457243939421017
130,2.949636165422847
131,3.062429345544326
132,3.182560020017841
133,3.3083302378725783
134,3.437913452200347
135,3.569382054416022
136,3.700736570102378
137,3.8299360581853903
138,3.95492923608617
139,4.073685841920699
140,4.184227740950616
141,4.284659287388896
142,4.373196464272344
143,4.448194343244951
144,4.5081724324516514
145,4.551837513904644
146,4.578103611132145
147,4.586108773030022
148,4.575228409898945
149,4.545084971874722
150,4.495553817491776
151,4.4267651800529
152,4.339102200867056
153,4.233195060293449
154,4.109911298918846
155,3.970342481128114
156,3.8157874108604237
157,3.6477321635684454
158,3.4678272484601482
159,3.277862260213379
160,3.0797384188010097
161,2.875439429227265
162,2.667001119331076
163,2.4564803329446683
164,2.245923567303526
165,2.0373358475044787
166,1.8326503269408625
167,1.6336990910685176
168,1.4421856227566434
169,1.2596593611547995
170,1.0874927528766807
171,0.9268611548857131
172,0.778725903388467
173,0.6438208130109093
174,0.5226423163382545
175,0.41544339639712424
176,0.3222314047552237
177,0.24276979655424713
178,0.1765837519435972
179,0.12296959202151092
180,0.08100783748416396
181,0.049579700676881666
182,0.027386747542125778
183,0.012973415920889353
184,0.004752031577143934
185,0.0010299238896643026
186,3.821001442040617e-05
187,-3.821001441815797e-05
188,-0.0010299238896637752
189,-0.004752031577141436
190,-0.012973415920892795
191,-0.02738674754212389
192,-0.049579700676879335
193,-0.08100783748416307
194,-0.12296959202150948
195,-0.17658375194359355
196,-0.24276979655424424
197,-0.3222314047552173
198,-0.41544339639712047
199,-0.5226423163382505
200,-0.6438208130109028
201,-0.7787259033884599
202,-0.9268611548857055
203,-1.0874927528766745
204,-1.259659361154791
205,-1.4421856227566348
206,-1.63369909106851
207,-1.8326503269408543
208,-2.037335847504467
209,-2.245923567303516
210,-2.4564803329446576
211,-2.6670011193310663
212,-2.875439429227255
213,-3.079738418800999
214,-3.2778622602133662
215,-3.4678272484601393
216,-3.647732163568438
217,-3.815787410860416
218,-3.970342481128107
219,-4.10991129891884
220,-4.233195060293444
221,-4.339102200867051
222,-4.426765180052896
223,-4.495553817491773
224,-4.54508497187472
225,-4.575228409898945
226,-4.586108773030022
227,-4.578103611132149
228,-4.5518375139046485
229,-4.5081724324516586
230,-4.448194343244959
231,-4.373196464272354
232,-4.284659287388911
233,-4.184227740950635
234,-4.0736858419207245
235,-3.9549292360861963
236,-3.8299360581854214
237,-3.7007365701024084
238,-3.5693820544160526
239,-3.4379134522003856
240,-3.308330237872617
241,-3.1825600200178816
242,-3.0624293455443627
243,-2.9496361654228833
244,-2.8457243939421373
245,-2.752060960280235
246,-2.669815711777507
247,-2.5999444832166425
248,-2.543175596385006
249,-2.500000000000025
250,-2.4706652025762086
251,-2.4551730909090517
252,-2.45328166549149
253,-2.4645106623304134
254,-2.488150969269911
255,-2.523277685021677
256,-2.568766611596784
257,-2.623313916633351
258,-2.6854586520768384
259,-2.7536077705824686
260,-2.826063241584186
261,-2.901050835833199
262,-2.9767501208742475
263,-3.051325190814633
264,-3.1229556421514557
265,-3.189867303538654
266,-3.2503622312591722
267,-3.302847493757418
268,-3.345862287700095
269,-3.378102954368478
270,-3.398445498326491
271,-3.405965249734191
272,-3.399953356763283
273,-3.3799298446092543
274,-3.3456530317943285
275,-3.2971251519616587
276,-3.234594089267432
277,-3.1585511968384155
278,-3.069725229610599
279,-2.969072484224161
280,-2.857763298553398
281,-2.7371651209524166
282,-2.608822413491506
283,-2.474433703490239
284,-2.3358261427322504
285,-2.194927973162376
286,-2.053739330997339
287,-1.9143018475040172
288,-1.7786675237990734
289,-1.6488673685987703
290,-1.5268802917157929
291,-1.4146027421991452
292,-1.3138195684053162
293,-1.2261765581565331
294,-1.1531550907867125
295,-1.0960492997128513
296,-1.0559461047220042
297,-1.0337084280534732
298,-1.0299618582934729
299,-1.045084971874708
300,-1.0792034644408435
301,-1.1321881844027613
302,-1.203657099624837
303,-1.2929811663030384
304,-1.399294007707812
305,-1.5215052505318962
306,-1.658317309050485
307,-1.8082453530765712
308,-1.9696401456317147
309,-2.1407133911422127
310,-2.3195651955227286
311,-2.504213206346963
312,-2.6926229749493205
313,-2.8827390631695753
314,-3.072516405844205
315,-3.2599514362478383
316,-3.443112485555696
317,-3.6201689789734517
318,-3.789418970280306
319,-3.9493145828541802
320,-4.098484958378233
321,-4.235756353843846
322,-4.360169072543875
323,-4.470990964781395
324,-4.567727288212947
325,-4.65012677524779
326,-4.7181838148278015
327,-4.77213671727243
328,-4.8124620927210735
329,-4.839865435066298
330,-4.855268063177345
331,-4.859790628719832
332,-4.854733454076919
333,-4.841554013915407
334,-4.821841919027052
335,-4.797291800500829
336,-4.76967452542294
337,-4.740807201636574
338,-4.712522448206123
339,-4.686637419820704
340,-4.664923077255087
341,-4.649074192122885
342,-4.640680562566693
343,-4.641199897417207
344,-4.651932800018098
345,-4.674000249772399
346,-4.708323940040666
347,-4.755609785934395
348,-4.816334865509964
349,-4.890738003669022
350,-4.978814150564745
351,-5.0803126464073936
352,-5.194739403201578
353,-5.321362972099545
354,-5.459224403695302
355,-5.607150748680831
356,-5.76377198878372
357,-5.927541133711113
358,-6.096757169794097
359,-6.269590500947363
360,-6.444110483143686
361,-6.618314620471757
362,-6.790158964523584
363,-6.957589239757437
364,-7.118572205907717
365,-7.271126764644688
366,-7.413354321588237
367,-7.543467926387226
368,-7.659819732708803
369,-7.760926346336887
370,-7.845491662742228
371,-7.912426834933732
372,-7.960867057511561
373,-7.990184902904607
374,-8.0
375,-7.990184902904588
376,-7.9608670575115195
377,-7.912426834933673
378,-7.845491662742148
379,-7.7609263463367935
380,-7.659819732708689
381,-7.543467926387104
382,-7.413354321588097
383,-7.271126764644536
384,-7.1185722059075545
385,-6.957589239757267
386,-6.790158964523409
387,-6.618314620471579
388,-6.444110483143506
389,-6.269590500947185
390,-6.0967571697939205
391,-5.927541133710942
392,-5.763771988783556
393,-5.607150748680675
394,-5.459224403695156
395,-5.3213629720994104
396,-5.194739403201454
397,-5.080312646407285
398,-4.978814150564651
399,-4.890738003668941
400,-4.816334865509896
401,-4.755609785934341
402,-4.708323940040628
403,-4.674000249772374
404,-4.651932800018086
405,-4.641199897417206
406,-4.640680562566702
407,-4.649074192122903
408,-4.66492307725511
409,-4.686637419820734
410,-4.7125224482061565
411,-4.740807201636609
412,-4.7696745254229755
413,-4.797291800500855
414,-4.821841919027073
415,-4.841554013915423
416,-4.854733454076927
417,-4.859790628719831
418,-4.855268063177334
419,-4.839865435066274
420,-4.812462092721036
421,-4.772136717272378
422,-4.718183814827735
423,-4.650126775247709
424,-4.567727288212852
425,-4.470990964781284
426,-4.360169072543751
427,-4.235756353843707
428,-4.098484958378085
429,-3.9493145828540164
430,-3.789418970280136
431,-3.6201689789732683
432,-3.4431124855555115
433,-3.259951436247643
434,-3.0725164058440124
435,-2.8827390631693763
436,-2.6926229749491286
437,-2.504213206346767
438,-2.3195651955225447
439,-2.1407133911420284
440,-1.9696401456315464
441,-1.8082453530764075
442,-1.6583173090503405
443,-1.521505250531761
444,-1.399294007707692
445,-1.292981166302937
446,-1.2036570996247522
447,-1.1321881844026942
448,-1.0792034644407982
449,-1.0450849718746813
450,-1.029961858293467
451,-1.033708428053489
452,-1.0559461047220426
453,-1.0960492997129114
454,-1.1531550907867962
455,-1.2261765581566364
456,-1.3138195684054423
457,-1.4146027421992877
458,-1.5268802917159552
459,-1.6488673685989452
460,-1.7786675237992664
461,-1.914301847504218
462,-2.053739330997552
463,-2.194927973162596
464,-2.335826142732476
465,-2.4744337034904618
466,-2.6088224134917275
467,-2.737165120952625
468,-2.857763298553599
469,-2.9690724842243457
470,-3.069725229610769
471,-3.158551196838567
472,-3.23459408926756
473,-3.2971251519617644
474,-3.3456530317944084
475,-3.3799298446093076
476,-3.399953356763306
477,-3.405965249734188
478,-3.39844549832646
479,-3.378102954368427
480,-3.3458622877000175
481,-3.3028474937573167
482,-3.250362231259048
483,-3.1898673035385157
484,-3.1229556421513007
485,-3.0513251908144703
486,-2.976750120874075
487,-2.901050835833028
488,-2.8260632415840057
489,-2.7536077705822954
490,-2.685458652076677
491,-2.6233139166332076
492,-2.5687666115966574
493,-2.5232776850215775
494,-2.4881509692698316
495,-2.4645106623303703
496,-2.4532816654914784
497,-2.4551730909090765
498,-2.4706652025762663
499,-2.5000000000001217
500,-2.543175596385146
501,-2.599944483216821
502,-2.6698157117777237
503,-2.7520609602804873
504,-2.8457243939424233
505,-2.949636165423207
506,-3.0624293455447105
507,-3.1825600200182533
508,-3.308330237873003
509,-3.437913452200787
510,-3.5693820544164714
511,-3.700736570102817
512,-3.8299360581858246
513,-3.9549292360865897
514,-4.073685841921099
515,-4.184227740950978
516,-4.284659287389225
517,-4.37319646427263
518,-4.4481943432451905
519,-4.508172432451832
520,-4.551837513904769
521,-4.57810361113221
522,-4.586108773030018
523,-4.575228409898871
524,-4.545084971874577
525,-4.495553817491557
