,data
102,(1.1368683772161603e-13-2.8421709430404007e-13j)
103,(7.787548383930698e-12+4.831690603168681e-12j)
104,(6.625811010962934e-12+1.5560885913146194e-12j)
105,(7.709388682997087e-12-7.389644451905042e-13j)
106,(8.203215884350357e-12+2.4300561562995426e-12j)
107,(1.1883827255587676e-11+5.357492227631155e-12j)
108,(9.555023439133947e-12+4.142464149481384e-12j)
109,(7.393197165583842e-12+1.5205614545266144e-12j)
110,(1.240962888005015e-11+2.2311041902867146e-12j)
111,(1.0096812275151024e-11+3.552713678800501e-13j)
112,(6.0538241086760536e-12+7.133849067031406e-12j)
113,(7.759126674500294e-12-2.6432189770275727e-12j)
114,(3.6983749396313215e-12+9.066525308298878e-12j)
115,(2.9025670755800093e-12-2.0889956431346945e-12j)
116,(7.853273586988507e-12+1.3038459201197838e-12j)
117,(9.240608278560103e-12+6.139089236967266e-12j)
118,(3.9612757518625585e-12+3.360867140145274e-12j)
119,(3.97193389289896e-12+1.9824142327706795e-11j)
120,(2.646771690706373e-12-1.2718714970105793e-12j)
121,(5.293543381412746e-12+5.030642569181509e-12j)
122,(8.764544645600836e-12+2.5224267119483557e-12j)
123,(5.780265155408415e-12+4.860112312599085e-12j)
124,(3.398170633772679e-12+3.9896974612929625e-12j)
125,(4.796163466380676e-12+2.3447910280083306e-13j)
126,(7.837286375433905e-12-7.673861546209082e-13j)
127,(7.954525926834322e-12+1.6058265828178264e-12j)
128,(5.8193450058752205e-12+1.0516032489249483e-12j)
129,(7.400302592941443e-12+5.10880227011512e-12j)
130,(5.730527163905208e-12+2.4797941478027496e-12j)
131,(7.698730541960686e-12+5.755396159656812e-13j)
132,(5.5351279115711804e-12+5.375255796025158e-12j)
133,(2.1174173525650986e-12+2.5366375666635577e-12j)
134,(3.161915174132446e-12-1.3784529073745944e-12j)
135,(4.618527782440651e-14-2.4442670110147446e-12j)
136,(2.112798824782658e-11-7.240430477395421e-12j)
137,(2.7569058147491887e-12+1.1439738045737613e-12j)
138,(1.3315570868144277e-11-6.586731160496129e-12j)
139,(2.8812507935072063e-12+4.391154106997419e-12j)
140,(-1.4788170688007085e-11+7.087663789206999e-12j)
141,(-2.525979425627156e-12+3.623767952376511e-13j)
142,(4.650502205549856e-12+6.536993168992922e-12j)
143,(1.2363443602225743e-12-2.8776980798284058e-12j)
144,(4.654054919228656e-13+2.5579538487363607e-12j)
145,(3.772981926886132e-12+5.364597654988756e-12j)
146,(-3.75877107217093e-12-2.5139001991192345e-11j)
147,(2.575717417130363e-12-1.7834622667578515e-12j)
148,(5.879741138414829e-13+2.9736213491560193e-12j)
149,(2.9700686354772188e-12+3.502975687297294e-12j)
150,(3.90087961932295e-12+2.1032064978498966e-12j)
151,(1.333688715021708e-11-3.069544618483633e-12j)
152,(9.237055564881302e-13+4.796163466380676e-13j)
153,(-1.0544454198679887e-11-6.0040861171728466e-12j)
154,(2.4868995751603507e-12+6.849631972727366e-12j)
155,(4.867217739956686e-13-1.4495071809506044e-12j)
156,(2.794209308376594e-12+6.064482249712455e-12j)
157,(-6.220801651579677e-12-3.623767952376511e-13j)
158,(4.956035581926699e-12+1.4210854715202004e-13j)
159,(9.272582701669307e-13+2.0961010704922955e-12j)
160,(-2.744471316873387e-12-2.355449169044732e-12j)
161,(8.988365607365267e-12+5.144329406903125e-12j)
162,(6.121325668573263e-12-4.405364961712621e-13j)
163,(3.517186542012496e-13-1.7053025658242404e-12j)
164,(3.490541189421492e-12-2.1032064978498966e-12j)
165,(3.3573144264664734e-12+2.2737367544323206e-13j)
166,(-1.6768808563938364e-11-3.304023721284466e-12j)
167,(5.5990767577895895e-12-7.673861546209082e-13j)
168,(1.3749001936957939e-12+1.3251622021925868e-12j)
169,(1.8189894035458565e-12+5.6559201766503975e-12j)
170,(-3.680611371237319e-12+6.52278231427772e-12j)
171,(1.2949641359227826e-12-1.1226575225009583e-12j)
172,(5.4001247917767614e-12-3.7267966490617255e-12j)
173,(-1.3891110484109959e-12+1.1723955140041653e-12j)
174,(-1.503863700236252e-11+6.821210263296962e-12j)
175,(2.7348789899406256e-11+4.661160346586257e-12j)
176,(4.8618886694384855e-12-4.689582056016661e-13j)
177,(-1.3713474800169934e-12+7.482015007553855e-12j)
178,(-2.7213786779611837e-12+5.165645688975928e-12j)
179,(6.59561294469313e-12+8.29913915367797e-12j)
180,(-8.490985692333197e-13+5.080380560684716e-13j)
181,(-2.431832513138943e-12+1.787014980436652e-11j)
182,(6.235012506294879e-12+1.3429257705865894e-12j)
183,(5.5919713304319885e-12-1.4480860954790842e-11j)
184,(-3.6486369481281145e-12-2.682298827494378e-12j)
185,(3.979039320256561e-13+7.105427357601002e-15j)
186,(-1.907807245515869e-12+4.696687483374262e-12j)
187,(-1.6850520978550776e-11+4.085620730620576e-12j)
188,(2.1316282072803006e-12-3.5491609651217004e-12j)
189,(6.696865284538944e-13-2.0250467969162855e-12j)
190,(-4.263256414560601e-14+3.936406756110955e-12j)
191,(3.3519853559482726e-12+2.4158453015843406e-13j)
192,(1.0658141036401503e-14+4.050093593832571e-12j)
193,(4.384048679639818e-12-1.9845458609779598e-11j)
194,(-4.1886494273057906e-12-9.805489753489383e-13j)
195,(9.846345960795588e-12-2.7569058147491887e-12j)
196,(1.2118306358388509e-11+8.000711204658728e-12j)
197,(-1.4441781104324036e-12+2.8421709430404007e-12j)
198,(-2.1955770534987096e-12-1.1439738045737613e-12j)
199,(-1.2224887768752524e-11+2.5224267119483557e-12j)
200,(-1.3701040302294132e-11-5.8690829973784275e-12j)
201,(8.540723683836404e-12+6.814104835939361e-12j)
202,(3.7694292132073315e-12+3.5065284009760944e-12j)
203,(1.2802203741557605e-11-1.0089706847793423e-11j)
204,(4.6913584128560615e-12+3.0730973321624333e-12j)
205,(3.913314117198752e-12-1.6626700016786344e-12j)
206,(-5.471179065352771e-13+8.828493491819245e-12j)
207,(-1.602273869139026e-12-2.6574298317427747e-12j)
208,(1.7035262089848402e-12-1.794120407794253e-12j)
209,(8.189005029635155e-13+4.071409875905374e-12j)
210,(-2.042099822574528e-11-2.4662938358233077e-11j)
211,(3.11928260998684e-12+3.126388037344441e-13j)
212,(1.0196288258157438e-12-2.4513724383723456e-13j)
213,(3.8831160509289475e-12+3.602451670303708e-12j)
214,(7.602807272633072e-12-9.244160992238903e-12j)
215,(7.180034344855812e-12-2.3518964553659316e-12j)
216,(-2.8368418725222e-12-7.336353746723034e-13j)
217,(-2.9558577807620168e-12+6.0040861171728466e-12j)
218,(-1.1333156635373598e-12+2.469136006766348e-12j)
219,(-9.2246210670055e-12-2.7000623958883807e-12j)
220,(-4.295230837669806e-12-1.957545237019076e-12j)
221,(-3.270272941335861e-12+3.893774191965349e-12j)
222,(1.3145040611561853e-12-2.1280754936015e-12j)
223,(5.258016244624741e-12+3.510081114654895e-12j)
224,(1.4139800441625994e-12+3.121769509562e-11j)
225,(1.0604850331219495e-12-2.3234747459355276e-12j)
226,(-6.714628852932947e-13-8.490985692333197e-12j)
227,(1.3081091765343444e-11-1.1354472917446401e-11j)
228,(1.1972645097557688e-12+1.8776091792460647e-12j)
229,(-5.917044632042234e-12+1.3784529073745944e-12j)
230,(-1.0036416142611415e-11+3.815614491031738e-12j)
231,(-1.0480505352461478e-13-4.902744876744691e-13j)
232,(2.1245227799226996e-12+7.620570841027074e-13j)
233,(-7.505107646466058e-12+3.659295089164516e-12j)
234,(-1.7461587731304462e-11-7.844391802791506e-12j)
235,(-4.906297590423492e-12-3.126388037344441e-13j)
236,(-6.322053991425491e-12-2.0410340084708878e-12j)
237,(-3.4070524179696804e-12-1.2505552149377763e-12j)
238,(-6.767919558114954e-12+5.6061821851471905e-12j)
239,(1.3642420526593924e-12+1.1688428003253648e-12j)
240,(-3.6148861681795097e-12-1.1535661315065227e-11j)
241,(-5.10524955643632e-12-4.476419235288631e-12j)
242,(-2.8634872251132037e-12+4.600764214046649e-12j)
243,(-4.121147867408581e-13-2.1387336346379016e-12j)
244,(-2.8173019472887972e-12-1.9042545318370685e-12j)
245,(6.494360604847316e-12-2.7711166694643907e-12j)
246,(-1.5774048733874224e-12-5.4711790653527714e-12j)
247,(1.7763568394002505e-14-1.8260948309034575e-12j)
248,(-2.5064395003937534e-12-3.383959779057477e-12j)
249,(8.904876835913456e-12-7.634781695742276e-12j)
250,(5.6701310313655995e-12-5.8761884247360285e-12j)
251,(-9.910294807013997e-12+4.54036808150704e-12j)
252,(-1.7710277688820497e-12+3.2382985182266566e-12j)
253,(-6.163958232718869e-13-5.8477667153056245e-12j)
254,(1.8047785488306545e-12+7.176481631177012e-13j)
255,(-1.4628298572461063e-11-1.5138112985368934e-11j)
256,(-3.2223113066720543e-12+2.9061197892588098e-12j)
257,(1.6679990721968352e-11+6.45528075438051e-12j)
258,(1.4303225270850817e-11+2.092193085445615e-11j)
259,(-5.10880227011512e-12-1.5916157281026244e-12j)
260,(-4.440892098500626e-13+9.379164112033322e-13j)
261,(1.4921397450962104e-11-2.6354030069342116e-11j)
262,(-1.0661693750080303e-11+6.45528075438051e-12j)
263,(2.9451996397256153e-12+2.2737367544323206e-13j)
264,(-1.2637002555493382e-11+3.7125857943465235e-12j)
265,(2.362554596402333e-12+6.394884621840902e-14j)
266,(7.243983191074221e-12-3.723243935382925e-12j)
267,(-2.3803181647963356e-12+2.369660023759934e-12j)
268,(5.005773573429906e-12-1.9557688801796758e-12j)
269,(6.288303211476887e-12-1.3010037491767434e-11j)
270,(6.640021865678136e-12+5.8051341511600185e-12j)
271,(-5.147882120581926e-12+9.087841590371681e-12j)
272,(1.4477308241112041e-12+4.757083615913871e-12j)
273,(-6.560085807905125e-12-1.723066134218243e-12j)
274,(9.627854069549358e-13+8.313350008393172e-13j)
275,(2.348343741687131e-12+3.197442310920451e-13j)
276,(5.364597654988756e-12+2.161826273550105e-12j)
277,(2.360778239562933e-12+5.695000027117203e-12j)
278,(-8.064660050877137e-13+4.014566457044566e-13j)
279,(-2.8386182293616002e-12-3.197442310920451e-14j)
280,(-2.4170887513719208e-11-5.099920485918119e-12j)
281,(2.4300561562995426e-12-4.369837824924616e-13j)
282,(-4.522604513113038e-12+2.6290081223123707e-13j)
283,(-5.861977570020827e-13+1.1507239605634823e-11j)
284,(1.8260948309034575e-12-7.52109485802066e-12j)
285,(-1.6395773627664312e-12-2.028599510595086e-12j)
286,(1.4317436125566019e-12+2.922107000813412e-12j)
287,(1.6074253039732866e-11-5.8832938520936295e-12j)
288,(-1.6786572132332367e-12+3.8546943414985435e-13j)
289,(-1.922018100231071e-12+7.993605777301127e-13j)
290,(1.3429257705865894e-12+3.611333454500709e-12j)
291,(-4.137135078963183e-12-9.599432360118954e-12j)
292,(3.232969447708456e-12-8.993694677883468e-12j)
293,(-1.1475265182525618e-12+2.2382096176443156e-11j)
294,(-8.249401162174763e-12-3.431921413721284e-12j)
295,(-1.9166890297128703e-12-2.426503442620742e-12j)
296,(-1.1455725257292215e-11+1.936228954946273e-12j)
297,(-6.675549002466141e-12+9.059419880941277e-12j)
298,(-5.229594535194337e-12-5.74651437545981e-12j)
299,(1.0320633236915455e-12+7.975842208907125e-12j)
300,(-1.8758328224066645e-12-1.9188206579201506e-11j)
301,(-4.476419235288631e-13-1.1191048088221578e-12j)
302,(1.0267342531733448e-12-7.464251439159852e-12j)
303,(-4.831690603168681e-12-4.689582056016661e-13j)
304,(4.778399897986674e-13+3.4585667663122877e-12j)
305,(-4.286349053472804e-12-2.8705926524708048e-12j)
306,(-6.394884621840902e-14-5.774936084890214e-12j)
307,(-2.0818902157770935e-12+3.247180302423658e-12j)
308,(4.707345624410664e-12-1.8474111129762605e-12j)
309,(4.517275442594837e-12+1.2221335055073723e-12j)
310,(1.0089706847793423e-12+8.86046791492845e-12j)
311,(-6.3504757008558954e-12-5.410782932813163e-12j)
312,(-1.1031175972675555e-12+3.742783860616328e-12j)
313,(-5.03597163969971e-12+2.1103119252074976e-12j)
314,(-1.0871303857129533e-12-5.696776383956603e-12j)
315,(2.362554596402333e-12-4.391154106997419e-12j)
316,(5.453415496958769e-13-8.615330671091215e-13j)
317,(-2.595257342363766e-12-7.602807272633072e-13j)
318,(1.3571366253017914e-12-4.760636329592671e-13j)
319,(-3.941735826629156e-12+7.638334409421077e-13j)
320,(8.881784197001252e-15+1.4654943925052066e-12j)
321,(2.3803181647963356e-12+1.8829382497642655e-13j)
322,(-2.4016344468691386e-12-3.177902385687048e-12j)
323,(4.119371510569181e-12-2.0037305148434825e-12j)
324,(-1.8394175071989594e-12+3.771205570046732e-12j)
325,(-1.5401013797600172e-12+4.9631410092843e-12j)
326,(6.3433702734982944e-12-1.8973267401634075e-11j)
327,(7.442935157087049e-13+1.0942358130705543e-12j)
328,(-1.3484324767887301e-11+1.8452794847689802e-11j)
329,(-1.802291649255494e-11-3.531397396727698e-12j)
330,(7.673861546209082e-13-7.045031225061393e-12j)
331,(-1.2587264563990175e-11-8.629541525806417e-12j)
332,(-3.9896974612929625e-12-1.1365131058482802e-11j)
333,(-7.524647571699461e-12+1.9468870959826745e-12j)
334,(2.877698079828406e-13+8.123279826577345e-12j)
335,(5.709210881832405e-12+9.055867167262477e-12j)
336,(8.29558643999917e-13+8.462563982902793e-12j)
337,(7.105427357601002e-13+4.0891734442993766e-12j)
338,(1.3802292642139946e-11-8.775202786637237e-13j)
339,(1.2949641359227826e-12+9.805489753489383e-13j)
340,(-2.3074875343809254e-12+2.419398015263141e-12j)
341,(-1.8385293287792592e-12-1.708855279503041e-12j)
342,(2.8421709430404007e-13+3.6219915955371107e-12j)
343,(2.7995383788947947e-12-1.9895196601282805e-12j)
344,(4.304112621866807e-12+3.945288540307956e-12j)
345,(1.1755929563150858e-11+7.098321930243401e-12j)
346,(-4.069633519065974e-12+4.108713369532779e-12j)
347,(-1.2564171925077972e-11-1.3411494137471891e-11j)
348,(-3.3155700407405675e-12-3.694822225952521e-12j)
349,(8.171241461241152e-14-1.1862510973514873e-11j)
350,(-2.5638158263063815e-11+4.0607517348689726e-11j)
351,(4.106937012693379e-12-2.5721647034515627e-12j)
352,(-6.268763286243484e-12+6.673772645626741e-12j)
353,(4.831690603168681e-13+1.2853718089900212e-11j)
354,(1.7958967646336532e-12+2.8990143619012088e-12j)
355,(-2.986055847031821e-12+2.842170943040401e-14j)
356,(3.469224907348689e-12-3.5509373219611007e-12j)
357,(-9.963585512196005e-12+2.9771740628348198e-12j)
358,(-4.523315055848798e-11-4.0469849693636206e-11j)
359,(2.4780177909633494e-12+7.44648787076585e-12j)
360,(5.853095785823825e-12+3.785416424761934e-12j)
361,(1.9452883748272143e-11+6.80699940858176e-12j)
362,(-6.7981176243847585e-12-5.008438108689006e-12j)
363,(-1.5134560271690134e-12-2.19912976717751e-12j)
364,(-1.2684964190157189e-11-8.812506280264643e-12j)
365,(-1.5187850976872141e-12-2.1280754936015e-12j)
366,(-1.4797052472204086e-12-4.292566302410705e-12j)
367,(8.736122936170432e-12-1.680433570072637e-12j)
368,(8.739675649849232e-12+1.298516849601583e-12j)
369,(-1.717026520964282e-11-1.6370904631912708e-11j)
370,(-9.970690939553606e-12-5.916156453622534e-12j)
371,(1.6964207816272392e-12+1.8687273950490635e-12j)
372,(-2.7835511673401925e-12+1.8101076193488552e-12j)
373,(6.354028414534696e-12-1.7266188478970435e-12j)
374,(2.0961010704922955e-12-8.86934969912545e-12j)
375,(-6.115996598055062e-12+1.7639223415244487e-11j)
376,(-7.197797913249815e-12+2.106759211528697e-12j)
377,(-5.242029033070139e-12-4.238387418808998e-12j)
378,(-1.389821591146756e-11-4.2454928461665986e-13j)
379,(3.6219915955371107e-12+4.586553359331447e-12j)
380,(1.1387335518975306e-11-1.48876466710135e-11j)
381,(1.0196288258157438e-12+6.0182969718880486e-12j)
382,(1.8847146066036657e-12-7.45004058444465e-12j)
383,(1.2665424264923786e-12+1.049116349349788e-11j)
384,(-1.2595258169767476e-11-8.290257369480969e-12j)
385,(8.173017818080552e-12+6.231459792616079e-12j)
386,(2.33981722885801e-11-8.631317882645817e-12j)
387,(-1.255173742720217e-11+5.622169396701793e-11j)
388,(-2.6290081223123707e-12+1.4708234630234074e-12j)
389,(-2.311395519427606e-11-9.478640095039736e-12j)
390,(-6.625811010962934e-12+1.879385536085465e-12j)
391,(-8.816058993943443e-12+4.440892098500626e-13j)
392,(-1.2887468869848817e-11-1.2221335055073723e-11j)
393,(3.2933655802480644e-12+7.105427357601002e-15j)
394,(-1.411315508903499e-11+5.807798686419119e-12j)
395,(-3.1086244689504383e-12+5.254463530945941e-12j)
396,(-1.2789769243681803e-12+8.206768598029157e-13j)
397,(-1.4210854715202004e-12-8.43769498715119e-12j)
398,(2.8030910925735952e-12+2.0605739337042905e-12j)
399,(-7.009504088273388e-12+9.773515330380178e-12j)
400,(-5.332623231879552e-12-3.078426402680634e-12j)
401,(1.6324719354088302e-12-1.9539925233402755e-13j)
402,(-1.0793144156195922e-11+1.2008172234345693e-12j)
403,(8.23163759378076e-12-6.10000938650046e-12j)
404,(5.782041512247815e-13-2.419398015263141e-11j)
405,(-4.82458517581108e-12-5.879741138414829e-12j)
406,(3.2791547255328624e-12+1.4094059253011437e-11j)
407,(3.746336574295128e-12+1.9895196601282805e-13j)
408,(8.616218849510915e-12+2.2382096176443156e-13j)
409,(8.242295734817162e-13+6.533440455314121e-12j)
410,(7.069900220812997e-12-7.245759547913622e-12j)
411,(-1.4725998198628076e-12+1.0622613899613498e-12j)
412,(-2.5508484213787597e-12-6.766143201275554e-12j)
413,(8.00959298885573e-12-1.6438406191809918e-11j)
414,(1.6324719354088302e-12-7.355893671956437e-12j)
415,(-4.760636329592671e-12+1.312017161581025e-11j)
416,(-1.3061551840110042e-11+7.533529355896462e-12j)
417,(3.524647240737977e-11-4.346389914644533e-11j)
418,(8.72546479513403e-12-8.185452315956354e-12j)
419,(-5.9685589803848416e-12-3.7054803669889225e-12j)
420,(1.3957723865587468e-11-1.6862955476426578e-11j)
421,(5.968558980384842e-13+1.7035262089848402e-11j)
422,(-4.746425474877469e-12+6.219025294740277e-12j)
423,(-3.891997835125949e-12-5.400124791776761e-13j)
424,(-6.767031379695254e-12-5.027089855502709e-12j)
425,(-1.9058532529925287e-11+1.0111023129866226e-11j)
426,(-1.4034995388101379e-11-1.042987918253857e-11j)
427,(1.0480505352461478e-12+7.997158490979928e-12j)
428,(-2.5092816713367938e-11+7.432277016050648e-12j)
429,(-1.8527401834944612e-11+6.430411758628907e-13j)
430,(3.182165642101609e-11+5.709210881832405e-11j)
431,(-1.0834000363502128e-11-1.588063014423824e-12j)
432,(-4.614086890342151e-13+4.545697152025241e-12j)
433,(-6.7696959149543545e-12-5.400124791776761e-13j)
434,(-1.2025935802739696e-12-1.7745804825608502e-12j)
435,(3.2152058793144533e-13+1.2292389328649733e-12j)
436,(-2.6965096822095802e-12-3.955946681344358e-12j)
437,(1.9895196601282805e-12-5.044853423896711e-13j)
438,(-1.7006840380417998e-11-7.52198303644036e-12j)
439,(1.334043986389588e-12-2.4574120516263065e-11j)
440,(9.246825527498004e-12-7.412737090817245e-12j)
441,(-3.211297894267773e-11-2.327027459614328e-12j)
442,(8.86934969912545e-12-6.4428462565047084e-12j)
443,(-9.00968188943807e-12+9.229950137523701e-12j)
444,(-1.3751666472217039e-11-2.9753977059954195e-12j)
445,(-4.89386309254769e-12-2.2950530365051236e-11j)
446,(4.902744876744691e-12+7.675637903048482e-12j)
447,(-2.8954616482224083e-12-8.073541835074138e-12j)
448,(7.291944825738028e-13+2.2026824808563106e-12j)
449,(5.448086426440568e-12+4.4639847374128294e-12j)
450,(6.519229600598919e-12-5.5075943805604766e-12j)
451,(4.18403089952335e-11-5.920597345721035e-12j)
452,(-1.6751044995544362e-12+7.86926079854311e-12j)
453,(-5.552891479965183e-12-1.474376176702208e-11j)
454,(1.8456347561368602e-12-3.227640377190255e-12j)
455,(4.600764214046649e-12-9.830358749240986e-12j)
456,(-1.1597833804444235e-11-1.241673430740775e-12j)
457,(4.870770453635487e-12-1.2299494756007334e-11j)
458,(1.283595452150621e-11+2.807887256039976e-11j)
459,(-4.1673331452329876e-12-5.835332217429823e-12j)
460,(3.0680347151701426e-11-1.7417178810319456e-11j)
461,(1.8772539078781847e-11+4.973799150320701e-12j)
462,(-6.608047442568932e-13+1.6271428648906294e-12j)
463,(1.2520828818196605e-10-3.6500580335996347e-11j)
464,(-1.7843504451775516e-11-8.148148822328949e-12j)
465,(-4.767741756950272e-12+3.6214586884852906e-11j)
466,(-2.7853275241795927e-12-1.3603340676127118e-11j)
467,(-5.8122395785176195e-12+1.900701818158268e-12j)
468,(-1.950350991819505e-11-5.282885240376345e-12j)
469,(9.922729304889799e-12-8.135714324453147e-12j)
470,(-4.245492846166599e-12+2.62367905179417e-12j)
471,(-1.3521628261514707e-11-5.10702591327572e-12j)
472,(4.029665490179468e-12-6.545874953189923e-12j)
473,(-4.144240506320784e-12-1.1540990385583427e-11j)
474,(-2.609468197078968e-12+6.186606782421222e-12j)
475,(1.674571592502616e-11-8.238743021138362e-12j)
476,(-5.39213118599946e-12-3.071320975323033e-12j)
477,(-4.314770762903208e-12+1.1800338484135864e-11j)
478,(-4.156675004196586e-12-1.099209612220875e-11j)
479,(-1.7710277688820497e-12+2.4371615836571436e-12j)
480,(-2.6681323817001612e-11-1.1242562436564185e-11j)
481,(-1.5688783605583012e-11+9.766409903022577e-12j)
482,(-2.0671464540100715e-11-3.1898927943529998e-12j)
483,(-1.8385293287792592e-11-1.3287149158713873e-12j)
484,(-6.409983654975804e-11+2.8563817977556027e-12j)
485,(5.648814749292796e-13+3.979039320256561e-13j)
486,(1.5477397141694382e-11-7.503331289626658e-12j)
487,(-2.7000623958883807e-13+3.765876499528531e-13j)
488,(3.710809437507123e-12+1.9184653865522705e-12j)
489,(8.895995051716454e-12+1.0135892125617829e-11j)
490,(2.1680435224880057e-11-4.6842529854984605e-12j)
491,(-7.897682507973514e-12+1.4198420217326202e-11j)
492,(-3.250022473366698e-11-7.839062732273305e-12j)
493,(-1.3942624832452566e-11+9.475087381360936e-12j)
