,data
0,7.659819732708761
1,6.790158964523541
2,5.763771988783704
3,4.97881415056475
4,4.651932800018103
5,4.7125224482061165
6,4.854733454076917
7,4.718183814827838
8,4.098484958378339
9,3.0725164058443717
10,1.969640145631886
11,1.2036570996249307
12,1.055946104721969
13,1.5268802917156623
14,2.33582614273211
15,3.0697252296105093
16,3.3999533567632687
17,3.250362231259218
18,2.8260632415842384
19,2.4881509692699297
20,2.543175596384974
21,3.0624293455442992
22,3.8299360581853583
23,4.4481943432449285
24,4.545084971874736
25,3.9703424811281525
26,2.8754394292273058
27,1.6336990910685443
28,0.643820813010918
29,0.12296959202151092
30,0.0010299238896661345
31,-0.027386747542125
32,-0.32223140475523626
33,-1.0874927528767189
34,-2.245923567303587
35,-3.4678272484602126
36,-4.339102200867097
37,-4.578103611132139
38,-4.184227740950569
39,-3.4379134522002968
40,-2.7520609602801684
41,-2.455173090909044
42,-2.6233139166334003
43,-3.051325190814704
44,-3.3781029543685026
45,-3.297125151961601
46,-2.7371651209522763
47,-1.9143018475038476
48,-1.2261765581564323
