,data
90,(-2.361844053666573e-11-1.3356427075450483e-11j)
91,(-2.7387869749873062e-11-1.5411671938636573e-11j)
92,(-2.8917312988596677e-11-2.0449419935175683e-11j)
93,(-2.7850610706536827e-11-2.247801944577077e-11j)
94,(-2.9668711931662983e-11-2.0317969529060065e-11j)
95,(-3.062616826809972e-11-2.0396129229993676e-11j)
96,(-3.1887381624073896e-11-2.5783819523894635e-11j)
97,(-2.8760993586729455e-11-2.6368240924057318e-11j)
98,(-3.438671569711005e-11-2.959055223072937e-11j)
99,(-3.739231146937527e-11-3.019451355612546e-11j)
100,(-3.965894279644999e-11-2.857980518911063e-11j)
101,(-3.348166188743562e-11-3.241140689169697e-11j)
102,(-4.1662673311293474e-11-3.242206503273337e-11j)
103,(-4.205791270806003e-11-3.672617765460018e-11j)
104,(-4.972200429165241e-11-3.849365270980343e-11j)
105,(-5.274980452441014e-11-3.9102943105717713e-11j)
106,(-5.204725539442734e-11-4.2382097831250576e-11j)
107,(-5.403677505455562e-11-5.015010628994787e-11j)
108,(-6.535394447837461e-11-5.566036520576745e-11j)
109,(-7.477751751139294e-11-5.029754390761809e-11j)
110,(-7.535660984103743e-11-6.516387429655879e-11j)
111,(-8.462386347218853e-11-7.004885560490948e-11j)
112,(-9.068745754348129e-11-8.261480388682685e-11j)
113,(-1.0747136514055455e-10-1.0373923942097463e-10j)
114,(-1.3077006144612824e-10-1.1453060722033115e-10j)
115,(-1.4915357837708143e-10-1.333404497927404e-10j)
116,(-1.7426060594516457e-10-1.666862203819619e-10j)
117,(-2.1119461734997458e-10-2.481073124727118e-10j)
118,(-3.341327214911871e-10-4.312994406063808e-10j)
119,(-7.858886874601012e-10-9.279688129026908e-10j)
120,(364.48431371243123+342.27355296250863j)
121,(9.789005162019748e-10+7.301821369765094e-10j)
122,(4.537383802016848e-10+3.0665603389934404e-10j)
123,(2.6199842295682174e-10+1.9939250250899931e-10j)
124,(1.7538326346766553e-10+1.6158452353920438e-10j)
125,(1.4516743362946727e-10+1.4357937061504344e-10j)
126,(1.241531322193623e-10+1.227498103162361e-10j)
127,(1.1013412404281553e-10+1.0228973224002402e-10j)
128,(9.584688598351931e-11+8.329159584263834e-11j)
129,(7.633715881638636e-11+7.911893362688716e-11j)
130,(6.969003152335063e-11+7.59001750338939e-11j)
131,(6.081535275370697e-11+6.145839392956987e-11j)
132,(5.643840950142476e-11+6.053646472992114e-11j)
133,(5.072919861959235e-11+6.259526230678603e-11j)
134,(4.596500957632088e-11+5.5996096648414095e-11j)
135,(4.438227563241526e-11+4.907008133159252e-11j)
136,(4.32578417530749e-11+4.660449803850497e-11j)
137,(3.9046099686856905e-11+4.319389290685649e-11j)
138,(3.884892407768348e-11+4.346745186012413e-11j)
139,(3.921840630027873e-11+3.8486547282445827e-11j)
140,(3.289457595201384e-11+3.914912838354212e-11j)
141,(3.246825031055778e-11+3.4784619629135705e-11j)
142,(3.2649438708176604e-11+3.90301124753023e-11j)
143,(2.8038016353093553e-11+3.666400516522117e-11j)
144,(2.531752585355207e-11+3.33209015934699e-11j)
145,(2.369482388075994e-11+3.4226843581564026e-11j)
146,(1.9674928353197174e-11+3.1530333899354446e-11j)
147,(1.91437976582165e-11+3.028688411177427e-11j)
148,(2.014921562931704e-11+3.509015300551255e-11j)
149,(2.064304283067031e-11+2.7473134878164274e-11j)
150,(2.368771845340234e-11+2.788169695122633e-11j)
151,(1.9914736526516208e-11+2.6485480475457734e-11j)
152,(1.9381829474696133e-11+2.7217339493290638e-11j)
153,(1.8356871578362188e-11+2.588151915006165e-11j)
154,(1.7541523789077473e-11+2.575628599288393e-11j)
155,(1.6223467014242487e-11+2.2161827928357525e-11j)
156,(1.497202362088501e-11+2.2783552822147612e-11j)
157,(1.4097167877480388e-11+1.9671375639518374e-11j)
158,(1.0789591442517121e-11+2.12700967949786e-11j)
159,(1.4404477610696631e-11+2.283329081365082e-11j)
160,(1.3980816504499671e-11+2.2662760557068395e-11j)
161,(1.2162715279373515e-11+2.2540191935149778e-11j)
162,(1.3391954212238488e-11+2.1119106463629578e-11j)
163,(1.1604939231801836e-11+2.0097701280974434e-11j)
164,(1.1605827410221536e-11+1.992184195387381e-11j)
165,(1.4795276115364686e-11+1.8607337892717624e-11j)
166,(1.3869794202037156e-11+1.7039702981946903e-11j)
167,(1.4640733070336864e-11+1.710276364974561e-11j)
168,(9.348077867343818e-12+1.9042545318370685e-11j)
169,(1.4013679106028576e-11+1.7571721855347278e-11j)
170,(9.601208716958354e-12+1.667466165145015e-11j)
171,(7.510436716984259e-12+1.7465140444983263e-11j)
172,(8.548717289613705e-12+1.709565822238801e-11j)
173,(8.64730509420042e-12+1.688071904482058e-11j)
174,(1.0766498803604918e-11+1.4164669437377597e-11j)
175,(6.476597036453313e-12+1.3935519405094965e-11j)
176,(9.253042776435905e-12+1.864819410002383e-11j)
177,(6.3717919829286984e-12+1.6965984173111792e-11j)
178,(9.325873406851315e-12+2.1050272636102818e-11j)
179,(9.915623877532198e-12+1.7550405573274475e-11j)
180,(-2.510880392492254e-12+1.5427659150191175e-11j)
181,(1.2288836614970933e-11+1.3043788271716039e-11j)
182,(9.71756008993907e-12+1.3864465131518955e-11j)
183,(5.091038701721118e-12+1.7573498212186678e-11j)
184,(5.4996007747831754e-12+1.1187495374542777e-11j)
185,(4.730438263322867e-12+1.3727685654885136e-11j)
186,(1.2351009104349941e-11+1.3065104553788842e-11j)
187,(2.0339285811132868e-12+1.3180567748349858e-11j)
188,(1.13473674900888e-11+1.6122214674396673e-11j)
189,(3.870681553053146e-12+1.587707743055944e-11j)
190,(3.007372129104624e-12+1.1954881529163686e-11j)
191,(1.014299755297543e-11+1.9804602402473392e-11j)
192,(5.822453630344171e-12+1.2176926134088717e-11j)
193,(9.416467605660728e-12+1.0686562745831907e-11j)
194,(7.087663789206999e-13+1.1174172698247276e-11j)
195,(2.7391422463551862e-12+1.0521361559767684e-11j)
196,(1.8265389201133075e-12+9.476863738200336e-12j)
197,(6.792788553866558e-12+1.467981292080367e-11j)
198,(5.118572232731822e-12+1.3301360013429075e-11j)
199,(-3.1388225352202426e-12+1.2244427693985926e-11j)
200,(1.5582202195218997e-11+2.163069723337685e-11j)
201,(3.881339694089547e-12+1.2922996006636822e-11j)
202,(2.2101431795817916e-11+1.4162004902118497e-11j)
203,(2.7409186031945865e-12+1.6759926779741363e-11j)
204,(4.524380869952438e-12+1.474198541018268e-11j)
205,(4.7410964043592685e-12+1.3500311979441904e-11j)
206,(7.084111075528199e-12+5.272227099339943e-12j)
207,(1.8882673202824662e-12+1.1123546528324368e-11j)
208,(9.668710276855563e-12+7.51398943066306e-12j)
209,(-4.1175951537297806e-12+1.5800694086465228e-11j)
210,(3.9328540424321545e-12+6.894040893712372e-12j)
211,(6.02895511292445e-12-5.920597345721035e-12j)
212,(-2.4806823262224498e-12+6.3504757008558954e-12j)
213,(2.142286348316702e-12+9.663381206337363e-12j)
214,(2.4291679778798425e-12+1.3963941114525369e-11j)
215,(1.1013412404281553e-13+1.1031175972675555e-11j)
216,(7.638334409421077e-13+1.1400658195270807e-11j)
217,(-2.398081733190338e-13+1.5027978861326119e-12j)
218,(2.5588420271560608e-12+8.004263918337529e-12j)
219,(-7.283063041541027e-13+1.0839329434020328e-11j)
220,(1.8607337892717624e-12+9.71667191151937e-12j)
221,(4.204636638860393e-12+6.210143510543276e-12j)
222,(1.4548362514688051e-12+1.0244249892821244e-11j)
223,(1.6679990721968352e-12+8.606448886894214e-12j)
224,(7.585043704239069e-13+3.955946681344358e-12j)
225,(-2.495781359357352e-12+5.597300400950189e-12j)
226,(-1.5791812302268227e-12+7.168043936189861e-12j)
227,(2.454925152051146e-12+8.599343459536612e-12j)
228,(1.34736666268509e-12+6.437517185986508e-12j)
229,(5.293543381412746e-13+8.71835936777643e-12j)
230,(4.147793219999585e-13+7.94564414263732e-12j)
231,(2.9913849175500218e-12+1.0913936421275139e-11j)
232,(2.3785418079569354e-12+4.853006885241484e-12j)
233,(6.856737400084967e-13+1.1146639167236572e-11j)
234,(3.183231456205249e-12+6.661338147750939e-12j)
235,(-2.4513724383723456e-13+9.627854069549358e-12j)
236,(-7.034373084024992e-13+1.1965539670200087e-11j)
237,(-1.858069254012662e-12+4.217071136736195e-12j)
238,(-7.673861546209082e-13+9.49995637711254e-12j)
239,(-5.268674385661143e-12+1.7337242752546445e-11j)
240,(5.471179065352771e-13+7.648992550457479e-12j)
241,(1.609379296496627e-12+1.2157386208855314e-11j)
242,(6.245670647331281e-12+7.332801033044234e-12j)
243,(-2.3305801732931286e-12+9.663381206337363e-12j)
244,(6.117772954894463e-12+1.8392398715150193e-11j)
245,(-3.0873081868776353e-12+1.0228262681266642e-11j)
246,(1.3855583347321954e-13+6.73949784868455e-12j)
247,(-5.156763904778927e-12+3.835154416265141e-12j)
248,(3.497646616779093e-12-2.2595258997171186e-12j)
249,(3.907985046680551e-13+3.090860900556436e-12j)
250,(-1.6049384043981263e-12+8.562039965909207e-12j)
251,(3.907985046680551e-12+1.021316364813174e-11j)
252,(2.652100761224574e-12+4.1024961205948784e-12j)
253,(-4.737543690680468e-12-1.4139800441625994e-12j)
254,(-1.8456347561368602e-12+5.927702773078636e-12j)
255,(-1.2878587085651816e-12+9.867662242868391e-12j)
256,(-1.7603696278456482e-12+1.2683187833317788e-11j)
257,(-1.5489831639570184e-12+1.0896172852881136e-11j)
258,(-2.8848035071860068e-12+9.229950137523701e-12j)
259,(3.289812866569264e-12+5.31841237716435e-12j)
260,(2.518873998269555e-12+7.37543359718984e-12j)
261,(1.4420464822251233e-11+3.381117608114437e-11j)
262,(2.2168933355715126e-12+7.769784815536696e-12j)
263,(-1.078248601515952e-11+1.0764722446765518e-11j)
264,(-7.538858426414663e-12+9.130474154517287e-12j)
265,(-2.6147972675971687e-12+3.943512183468556e-12j)
266,(-2.8599345114344032e-12+6.87805368215777e-12j)
267,(-8.597567102697212e-13-8.782308213994838e-12j)
268,(-9.237055564881302e-14+6.885159109515371e-12j)
269,(-6.732392421326949e-13+1.461586407458526e-11j)
270,(-9.707790127322369e-13+3.75699471533153e-12j)
271,(3.304023721284466e-13+9.610090501155355e-13j)
272,(-4.574118861455645e-12+5.31930055558405e-12j)
273,(-5.401901148616162e-12+9.901413022816996e-12j)
274,(-1.70174985214544e-12+3.714140106580999e-12j)
275,(-1.1191048088221578e-13+3.3884006711559778e-12j)
276,(-2.723155034800584e-12+4.269473663498502e-12j)
277,(1.2967404927621828e-13+1.9246826354901714e-12j)
278,(9.032774528350274e-12+5.119904500361372e-12j)
279,(-2.90878432451791e-11+2.588951275583895e-11j)
280,(1.5507595207964187e-12+8.173905996500253e-12j)
281,(2.8421709430404007e-13+2.8963498266421084e-12j)
282,(3.2072122735371522e-12+9.108713783234634e-12j)
283,(-5.453415496958769e-13+7.646328015198378e-12j)
284,(-2.561506562415161e-12+2.4726887204451486e-12j)
285,(-5.710987238671805e-12+1.0628831148551399e-11j)
286,(7.419842518174846e-12+1.0125233984581428e-13j)
287,(8.064660050877137e-12+1.4242829138311208e-11j)
288,(-1.3535839116229909e-12+3.860023412016744e-12j)
289,(-2.4797941478027496e-12+2.3003821070233244e-13j)
290,(-7.567280135845067e-13+5.300648808770347e-12j)
291,(-6.163958232718869e-13+8.146372465489549e-12j)
292,(9.242384635399503e-12-9.160672220787092e-12j)
293,(4.849454171562684e-13+1.801225835151854e-12j)
294,(1.3447021274259896e-12+4.316547119742609e-12j)
295,(-3.5278446830488974e-12+5.275779813018744e-12j)
296,(-5.950795411990839e-13-5.702105454474804e-13j)
297,(-4.265032771400001e-12+1.0409451078885468e-12j)
298,(-1.3979928326079971e-12+1.0977885267493548e-12j)
299,(-3.375077994860476e-13+4.169109502072388e-12j)
300,(-8.473222123939195e-13+3.383959779057477e-12j)
301,(-5.60440582830779e-12+2.8608226898541034e-12j)
302,(1.801225835151854e-12+2.6352253712502716e-12j)
303,(-1.3891110484109959e-12+1.943156746619934e-11j)
304,(1.2967404927621828e-13+1.1385559162135905e-11j)
305,(6.23856521997368e-12+2.525091247207456e-12j)
306,(2.6645352591003757e-12+4.888534022029489e-12j)
307,(1.865174681370263e-12+9.111822407703585e-12j)
308,(-1.092459456231154e-12+6.052047751836653e-12j)
309,(-1.6981971384666394e-12-8.348877145181177e-13j)
310,(-1.1191048088221578e-12+2.717470692914503e-11j)
311,(-8.569145393266808e-12-1.1191936266641278e-11j)
312,(-4.023448241241567e-12+8.531397810429553e-12j)
313,(-1.0150102980333031e-11+4.813927034774679e-13j)
314,(1.7834622667578515e-12+3.483435762063891e-12j)
315,(5.044853423896711e-13+4.0030201375884644e-12j)
316,(6.306066779870889e-13+4.352962434950314e-12j)
317,(-2.6432189770275727e-12+6.817657549618161e-12j)
318,(-2.100541962590796e-12+4.61142235508305e-12j)
319,(3.771205570046732e-12+1.9835688647162897e-11j)
320,(3.8902214782865485e-13+3.1514790777009694e-12j)
321,(9.2192919964873e-13-1.6786572132332367e-13j)
322,(-2.4353852268177434e-12+5.490718990586174e-12j)
323,(2.8137492336099967e-12+8.261835660050565e-12j)
324,(8.704148513061227e-13+7.0676797747637465e-12j)
325,(-1.9486634528220748e-12+9.769074438281677e-12j)
326,(6.679101716144942e-13+5.625722110380593e-12j)
327,(-1.5170087408478139e-12-1.411315508903499e-12j)
328,(-1.1386447340555605e-11-4.2454928461665986e-13j)
329,(-4.5563552930616424e-12+5.497824417943775e-12j)
330,(-2.077449323678593e-12+1.5341505843480263e-11j)
331,(-7.750244890303293e-12+7.467804152838653e-12j)
332,(-5.426770144367765e-13+3.3999469906120794e-12j)
333,(-1.0693668173189508e-12-2.581046487648564e-12j)
334,(-5.430322858046566e-12+6.02984329134415e-12j)
335,(1.5063505998114124e-12-1.7434942378713458e-12j)
336,(4.837019673686882e-12+5.947686787521889e-12j)
337,(4.565237077258644e-12-3.0668800832245324e-12j)
338,(1.9803714224053692e-11+1.510525038384003e-11j)
339,(-3.248956659263058e-12-7.37188088351104e-14j)
340,(2.226663298188214e-12-2.970956813896919e-13j)
341,(-5.9472426983120386e-12+6.67021993194794e-13j)
342,(8.22986123694136e-12-9.547918011776346e-13j)
343,(2.327027459614328e-12+4.154010468937486e-12j)
344,(-7.417177982915746e-12+4.356071059419264e-12j)
345,(-4.508393658397836e-12-3.743672039036028e-12j)
346,(5.5280224842135794e-12+5.044853423896711e-13j)
347,(-2.0392576516314875e-12+3.057110120607831e-12j)
348,(-1.2991385744953732e-11+4.785949414554125e-12j)
349,(1.6715517858756357e-12+3.4869884757426917e-12j)
350,(-3.8480330033507926e-12+7.918110611626616e-12j)
351,(2.3732127374387346e-12-5.098144129078719e-13j)
352,(-9.488410057656438e-12-1.3087309014281345e-12j)
353,(2.2737367544323206e-13+1.8811618929248652e-12j)
354,(-5.986766637988694e-12-2.4140689447449404e-12j)
355,(-3.440803197918285e-12-6.609823799408332e-12j)
356,(2.1813661987835076e-12-2.489564110419451e-12j)
357,(1.4210854715202004e-11-7.1098682496995025e-12j)
358,(-1.305622276959184e-12+3.659295089164516e-13j)
359,(5.778488798569015e-12+2.0454749005693884e-11j)
360,(-3.9612757518625585e-12+1.1395329124752607e-12j)
361,(-4.9631410092843e-12+7.625011733125575e-12j)
362,(-2.936317855528614e-12+4.32542890393961e-12j)
363,(-4.355626970209414e-12+2.375433183487985e-12j)
364,(5.31930055558405e-12+8.430145470583739e-12j)
365,(-4.9684700798025005e-12+5.8189009166653705e-12j)
366,(-3.669065051781217e-12+6.536993168992922e-12j)
367,(-4.8832049515112885e-12-9.467981954003335e-13j)
368,(-5.293543381412746e-13+6.340705738239194e-12j)
369,(-1.55981894067736e-11-6.66933175352824e-12j)
370,(-2.731237458419855e-11+3.5917935292673064e-12j)
371,(-9.443112958251731e-12-4.4861891979053325e-12j)
372,(1.0683898210572806e-11+1.8466117523985304e-11j)
373,(-9.464429240324534e-12+9.379164112033322e-13j)
374,(4.913847106990943e-12+9.814371537686384e-13j)
375,(-2.9238833576528123e-12+6.136868790918015e-12j)
376,(5.46229728115577e-13+2.6973978606292803e-12j)
377,(-2.872369009310205e-12-2.1525004001432535e-12j)
378,(-1.368594126915923e-11-3.4310332353015838e-12j)
379,(-8.292033726320369e-12-3.772981926886132e-12j)
380,(-9.556799795973347e-12+9.467093775583635e-12j)
381,(-1.943334382303874e-12+1.7030821197749901e-12j)
382,(-7.30038252072518e-12+1.752376022068347e-12j)
383,(-5.860201213181426e-12+2.4353852268177434e-12j)
384,(-8.121503469737945e-12+7.710720950626637e-12j)
385,(1.0835776720341528e-12+1.3598011605608917e-12j)
386,(2.630784479151771e-12-5.877076603155729e-12j)
387,(-3.3288927170360694e-12+2.6765256677663274e-12j)
388,(-1.255884285455977e-12-1.965538842796377e-12j)
389,(2.3447910280083306e-12+4.7486459209267196e-12j)
390,(-4.970246436641901e-12-7.647216193618078e-12j)
391,(-2.0694557179012918e-12+3.752553823233029e-13j)
392,(9.308109838457312e-13+6.059153179194254e-12j)
393,(4.884981308350689e-12+3.2427394103251572e-12j)
394,(-2.6510793560419188e-11+2.3092638912203256e-12j)
395,(-1.9806378759312793e-12+1.45417011765403e-11j)
396,(9.230838315943402e-12-2.511768570911954e-12j)
397,(-4.364508754406415e-12-3.4909852786313422e-12j)
398,(2.150013500568093e-11+1.3114842545292049e-11j)
399,(-8.762768288761436e-12+9.459100169806334e-13j)
400,(-7.65609797781508e-13+1.9205970147595508e-11j)
401,(1.3946177546131366e-11-2.9380942123680143e-12j)
402,(2.496669537777052e-12+2.871480830890505e-12j)
403,(2.6929569685307797e-12+4.888089932819639e-12j)
404,(-1.1102230246251565e-12-5.240252676230739e-13j)
405,(2.163602630389505e-12+6.871836433219869e-12j)
406,(-8.247624805335363e-12-8.495426584431698e-12j)
407,(-6.872724611639569e-12+8.425704578485238e-12j)
408,(-2.382982700055436e-12+2.419398015263141e-12j)
409,(-6.476597036453313e-12-3.1028513092223875e-12j)
410,(-6.862954649022868e-12+1.0339284983729158e-11j)
411,(2.83630896547038e-11+1.5757617433109772e-11j)
412,(-6.0671467849715555e-12+1.269651050961329e-12j)
413,(-4.622080496119452e-12-2.751976424519853e-11j)
414,(-5.2802207051172445e-12+1.319033771096656e-11j)
415,(2.6645352591003757e-12+7.16537940093076e-12j)
416,(2.3661073100811336e-12+4.972910971901001e-12j)
417,(5.1514348342607263e-14+2.4028334877357338e-11j)
418,(-2.284394895468722e-12+1.6155077275925578e-11j)
419,(5.4356519285647664e-12+4.877431791783238e-12j)
420,(-8.610445689782864e-12+3.2924774018283642e-12j)
421,(3.906208689841151e-12+1.623279288764934e-11j)
422,(-3.6770586575585185e-13+1.27640120695105e-11j)
423,(-1.0263789818054647e-11+1.4976464512983512e-11j)
424,(2.1477042366768728e-11+1.3824053013422599e-11j)
425,(-1.1109335673609166e-11+6.441069899665308e-12j)
426,(-5.497824417943775e-13+3.3431035717512714e-12j)
427,(-4.5137227289160364e-12+7.362110920894338e-12j)
428,(-1.1190603999011728e-11+8.65529869997772e-13j)
429,(-5.860201213181426e-12-6.841194277740215e-12j)
430,(4.1096015479524795e-12+1.1311840353300795e-11j)
431,(-3.878319887462567e-11-4.3729464493935666e-12j)
432,(-4.991118629504854e-12-1.2048140263232199e-12j)
433,(9.837464176598587e-12+2.965183654168868e-12j)
434,(-7.015721337211289e-12+2.674749310926927e-11j)
435,(6.9828587356823846e-12+2.3137047833188262e-12j)
436,(-8.318679078911373e-12-1.6466827901240322e-12j)
437,(-2.779998453661392e-12+1.3837819778927951e-12j)
438,(-1.3766765505351941e-12+8.518075134134051e-12j)
439,(2.568611989772762e-12-3.844924378881842e-12j)
440,(-6.8824945742562704e-12+3.806732706834737e-12j)
441,(-2.2666313270747196e-12-9.692247004977617e-12j)
442,(-1.4265921777223411e-11+4.121147867408581e-12j)
443,(-3.1796787425264483e-12-1.1916467812511655e-11j)
444,(-1.1925793685918507e-11-2.5639934619903215e-11j)
445,(-1.0608403044898296e-11-1.715827480097687e-11j)
446,(1.6693313398263854e-11+1.5500045691396735e-11j)
447,(2.462030579408747e-12-2.162270362759955e-12j)
448,(3.042011087472929e-12+1.5418333276784324e-11j)
449,(-5.986322548778844e-13+2.2035706592760107e-12j)
450,(9.054978988842777e-12-7.949196856316121e-13j)
451,(8.929745831665059e-12+2.0249579790743155e-11j)
452,(-7.1453953864875075e-12-1.6964207816272392e-12j)
453,(1.8385293287792592e-12+5.377920331284258e-12j)
454,(-3.850253449400043e-12-4.773959005888173e-12j)
455,(-1.1212364370294381e-11+2.3350210653916292e-12j)
456,(-3.1814550993658486e-12-4.82280881897168e-12j)
457,(1.91491267287347e-12-5.24913446042774e-13j)
458,(-7.66231522675298e-12+1.2967404927621828e-12j)
459,(-6.194156298988673e-12+2.170708057747106e-12j)
460,(-2.3305801732931286e-12-4.404032694083071e-12j)
461,(-2.7196023211217835e-12+2.185807090882008e-12j)
462,(-1.6830981053317373e-12+4.978684131629052e-12j)
463,(-1.049826892085548e-11+7.612577235249773e-12j)
464,(-9.030998171510873e-12+1.8562928971732617e-12j)
465,(-1.1574741165532032e-11-9.07540709249588e-12j)
466,(-1.3509193763638905e-11-9.046097204645775e-12j)
467,(-8.65085780787922e-13+7.065459328714496e-13j)
468,(-8.86224427176785e-12+7.555733816388965e-12j)
469,(-8.542500040675804e-12+6.4646066277873615e-12j)
470,(1.0189182830799837e-11-3.665956427312267e-12j)
471,(4.630962280316453e-12+3.232969447708456e-12j)
472,(-2.2239987629291136e-12+3.2729374765949615e-12j)
473,(-3.360867140145274e-12-3.4638958368304884e-12j)
474,(-1.886490963443066e-12+1.4669154779767268e-11j)
475,(-8.267164730568766e-12-2.0476953466186387e-12j)
476,(6.517009154549669e-13-7.499112442133082e-12j)
477,(3.106848112111038e-12-6.417089082333405e-13j)
478,(-1.2923884185056522e-11-2.241762331323116e-12j)
479,(-1.0178524689763435e-11+5.7553961596568115e-12j)
480,(-1.5845103007450234e-12-4.5297099404706387e-13j)
481,(3.6415315207705135e-13-4.660272168166557e-12j)
482,(1.6697754290362354e-12+2.915001573455811e-12j)
483,(-4.597211500367848e-12-1.169997432270975e-11j)
484,(-5.041300710217911e-12-4.9631410092843e-12j)
485,(-1.680788841440517e-11+1.5560885913146194e-12j)
486,(-1.120881165661558e-11-5.069722419648315e-12j)
487,(-2.114575181622058e-11-1.6778578526555066e-11j)
488,(-1.5194956404229742e-11-1.2395418025334948e-11j)
489,(-3.183231456205249e-12+3.0384583737941284e-12j)
490,(-1.0718537168941111e-11+1.6786572132332367e-12j)
491,(-1.5845103007450234e-12+3.33422178755427e-12j)
492,(3.979039320256561e-13+3.3096192453285767e-11j)
