,data
214,(1.6435232479052502+1.2421084392772173j)
215,(1.4458744842941087+1.0959782942736638j)
216,(1.28209290065206+0.974714173540633j)
217,(1.1447991498207557+0.8729142307856819j)
218,(1.0285336334891326+0.7865801656971598j)
219,(0.9291836498759949+0.7126980295543035j)
220,(0.8436008927328658+0.6489596002793405j)
221,(0.7693411020845815+0.5935714701481629j)
222,(0.7044820388764492+0.5451226497589232j)
223,(0.6474947981141668+0.5024899201307562j)
224,(0.5971503874425252+0.4647700365003402j)
225,(0.5524517143694538+0.4312294993778778j)
226,(0.5125825962340969+0.4012676828333497j)
227,(0.47686978441288375+0.3743886380943877j)
228,(0.44475367697759793+0.3501800126541639j)
229,(0.4157661434737747+0.32829646179743577j)
230,(0.38951293162426737+0.30844708399672527j)
231,(0.36566022185070324+0.290385261123447j)
232,(0.3439236719659675+0.27390090580411197j)
233,(0.3240599907221622+0.25881399170430086j)
234,(0.3058598567795343+0.24496966528931807j)
235,(0.2891425204679763+0.2322339722795732j)
236,(0.27375109739114123+0.2204906871829735j)
237,(0.2595490156709275+0.2096384452042912j)
238,(0.24641680732565874+0.19958860244605603j)
239,(0.23424969937423157+0.19026328183099395j)
240,(0.22295541174844402+0.18159392130473861j)
241,(0.2124524744003793+0.1735198581327495j)
242,(0.2026686957160564+0.1659873819698987j)
243,(0.1935399477761166+0.15894867300266924j)
244,(0.18500908102942049+0.15236115188599797j)
245,(0.17702507873036666+0.14618669916490035j)
246,(0.16954220926436392+0.1403912145378854j)
247,(0.16251947964155988+0.13494400005038187j)
248,(0.15591994139595045+0.12981747404955968j)
249,(0.14971034500558744+0.12498669998331025j)
250,(0.14386058733180107+0.1204291676503999j)
251,(0.1383434686081273+0.11612444258662435j)
252,(0.13313424732859858+0.11205400838207424j)
253,(0.12821050568209102+0.10820098981366755j)
254,(0.12355177487415858+0.10455003149945696j)
255,(0.11913942775208852+0.10108710831082135j)
256,(0.11495641115880062+0.0977993994647477j)
257,(0.11098715101707057+0.0946751608453269j)
258,(0.10721734698017826+0.09170362850909441j)
259,(0.10363389620215457+0.0888749003306657j)
260,(0.10022473073513538+0.08617988244168373j)
261,(0.09697876856489529+0.08361018516188778j)
262,(0.0938857633450425+0.08115807782905904j)
263,(0.09093629977041928+0.07881641674612183j)
264,(0.0881216318780389+0.07657859594928595j)
265,(0.08543370222514568+0.07443849308583594j)
266,(0.08286502235023363+0.07239044242669479j)
267,(0.08040867301497201+0.07042917754733935j)
268,(0.07805820013663833+0.06854980833122681j)
269,(0.07580763448549988+0.06674778404476456j)
270,(0.0736513955580449+0.06501887102695036j)
271,(0.07158430947674788+0.06335911587484588j)
272,(0.06960153013005765+0.06176484027218976j)
273,(0.06769855921265844+0.06023259739322384j)
274,(0.06587116935907034+0.05875917556932109j)
275,(0.06411543195008562+0.05734156081871333j)
276,(0.062427648127140856+0.055976937229843315j)
277,(0.06080437596938282+0.054662661721522454j)
278,(0.05924236962027862+0.05339625607257403j)
279,(0.05773860346153015+0.052175396727761836j)
280,(0.056290208088739746+0.05099788540201189j)
281,(0.054894522242648236+0.04986167756578652j)
282,(0.05354901430519021+0.04876483649240981j)
283,(0.052251323988002696+0.04770553633215968j)
284,(0.05099920646807732+0.04668206324595303j)
285,(0.04979056984484487+0.045692791429701174j)
286,(0.04862341927810121+0.04473619730060818j)
287,(0.04749589163066048+0.04381083558064347j)
288,(0.046406210924033076+0.04291534174899425j)
289,(0.04535271099439342+0.042048424788845296j)
290,(0.04433380828140798+0.04120886359760334j)
291,(0.04334801307277303+0.04039550247762236j)
292,(0.042393903629090346+0.03960724733042298j)
293,(0.04147014596992449+0.038843051001094864j)
294,(0.040575464114226634+0.038101948048279155j)
295,(0.0397086593984568+0.037382984411578946j)
296,(0.03886858300529639+0.036685283419046755j)
297,(0.03805415293527403+0.03600799499554341j)
298,(0.037264334479914396+0.03535032286936257j)
299,(0.036498157402547804+0.034711500389676075j)
300,(0.035754677735440055+0.034090803757862886j)
301,(0.035033019466027326+0.03348754163016565j)
302,(0.034332334744703985+0.03290106538634063j)
303,(0.03365181715344079+0.03233072513285151j)
304,(0.032990708148190606+0.03177594612043322j)
305,(0.032348273914522+0.031236148086009052j)
306,(0.03172382298271259+0.030710787073076062j)
307,(0.031116689779992157+0.03019934590838602j)
308,(0.03052623966914325+0.029701325909627485j)
309,(0.02995186782845849+0.029216257523785316j)
310,(0.029393001303560595+0.02874368147467976j)
311,(0.028849085773344996+0.028283167017434607j)
312,(0.02831959147761154+0.027834300884933327j)
313,(0.027804018797723984+0.027396682493872504j)
314,(0.027301877456011425+0.026969937659487186j)
315,(0.02681271544270203+0.02655369632793736j)
316,(0.026336078946314956+0.02614761144377553j)
317,(0.025871554971217847+0.02575135079678148j)
318,(0.025418730640467402+0.02536459280690906j)
319,(0.02497722173711736+0.024987028326449945j)
320,(0.024546650244246848+0.024618363704121293j)
321,(0.02412666059512958+0.024258314720555063j)
322,(0.02371690962490902+0.023906611618258466j)
323,(0.02331706913309972+0.023562990409573104j)
324,(0.022926818719042785+0.023227200555993477j)
325,(0.02254585602759107+0.022899004506143683j)
326,(0.022173891826241743+0.022578162593163142j)
327,(0.02181064249271003+0.022264459161760897j)
328,(0.021455837187204452+0.021957675087833195j)
329,(0.021109219791014766+0.02165760573825537j)
330,(0.020770539643763186+0.021364052941407863j)
331,(0.02043955482849924+0.021076820698908705j)
332,(0.020116033147360213+0.0207957333586819j)
333,(0.019799756573320337+0.020520596411188308j)
334,(0.019490506407464636+0.020251255486073205j)
335,(0.01918808063828692+0.019987538536497595j)
336,(0.018892264401301873+0.019729290505893005j)
337,(0.01860289953629035+0.01947634769248907j)
338,(0.01831977089045722+0.01922857240151643j)
339,(0.01804270983848255+0.018985819009685656j)
340,(0.01777154341698406+0.018747943925518484j)
341,(0.01750610786780271+0.018514819612846622j)
342,(0.017246239762016558+0.018286315192654j)
343,(0.01699178817602842+0.018062306988667842j)
344,(0.016742599677399994+0.01784267426774022j)
345,(0.016498533365847834+0.01762730024438497j)
346,(0.01625944869624618+0.017416072501873714j)
347,(0.01602521316885941+0.017208882470640674j)
348,(0.015795691402672674+0.017005628169499687j)
349,(0.015570767449617051+0.016806213592417407j)
350,(0.015350301633134222+0.016610515709544416j)
351,(0.015134193222138492+0.01641846099300892j)
352,(0.014922322699476354+0.016229952388130187j)
353,(0.01471458008609261+0.016044899734652063j)
354,(0.014510857644381758+0.01586322128514439j)
355,(0.014311057699842422+0.01568482561287965j)
356,(0.01411507136799628+0.015509637575860324j)
357,(0.013922805962010898+0.015337578762228077j)
358,(0.013734173344801093+0.015168562148119236j)
359,(0.013549076923027314+0.015002528102741053j)
360,(0.013367429576646828+0.014839397691503109j)
361,(0.013189145027581617+0.014679103793696413j)
362,(0.01301414190425021+0.014521574908940238j)
363,(0.012842341143141311+0.01436675114564423j)
364,(0.012673662494535165+0.014214566788041338j)
365,(0.012508033008089114+0.014064959353845552j)
366,(0.012345379524504096+0.013917870553996181j)
367,(0.012185630051590124+0.013773239439615281j)
368,(0.012028714836105792+0.013631014229758875j)
369,(0.011874570270720142+0.013491135413687516j)
370,(0.011723129074425742+0.013353556156744162j)
371,(0.011574330981602543+0.013218217249004738j)
372,(0.011428108405880266+0.013085074700029509j)
373,(0.011284414872534398+0.012954082837268288j)
374,(0.011143173318032495+0.012825173781948251j)
375,(0.011004342318074123+0.012698323713721038j)
376,(0.010867864057900078+0.012573479094726281j)
377,(0.010733687965739591+0.012450599067506118j)
378,(0.010601757921449462+0.012329637759648904j)
379,(0.010472025490798842+0.012210557311163939j)
380,(0.01034444322795025+0.012093316130858511j)
381,(0.010218962896260564+0.01197787321962096j)
382,(0.010095539431858924+0.011864192070788704j)
383,(0.009974126274300943+0.011752238593089714j)
384,(0.0098546820570391+0.011641969632819382j)
385,(0.009737162419924061+0.011533359441727953j)
386,(0.00962152543411321+0.011426363896134717j)
387,(0.009507735827128272+0.011320956189592835j)
388,(0.00939575010943372+0.011217101681950226j)
389,(0.009285531945124603+0.011114769869891461j)
390,(0.009177040920121726+0.011013928982492871j)
391,(0.009070246843748464+0.01091454619745491j)
392,(0.008965109795099124+0.010816602482236704j)
393,(0.0088615992585801+0.010720058165361479j)
394,(0.008759678091792011+0.010624889702057772j)
395,(0.008659315350541874+0.010531071221521415j)
396,(0.008560480065625597+0.010438572233169907j)
397,(0.008463142064783824+0.010347369219061875j)
398,(0.00836726842862845+0.010257439158522175j)
399,(0.008272831220665466+0.010168754536152846j)
400,(0.008179802235190436+0.010081292466111336j)
401,(0.008088154684628535+0.009995029224228347j)
402,(0.007997859420811437+0.009909943949196531j)
403,(0.0079088897668953+0.009826010996448531j)
404,(0.007821222740858502+0.009743219442043483j)
405,(0.007734826967862318+0.009661519940209473j)
406,(0.007649686305967407+0.009580921466749714j)
407,(0.007565767425603553+0.00950139260976357j)
408,(0.00748305283332229+0.009422914872402544j)
409,(0.007401521029350988+0.009345466449758533j)
410,(0.007321145031482956+0.00926903118579503j)
411,(0.007241903589147114+0.009193591152779845j)
412,(0.007163775988601628+0.009119124193148309j)
413,(0.007086745269134553+0.009045615227023518j)
414,(0.0070107863284647465+0.008973045899210774j)
415,(0.006935879290267621+0.00890140394676564j)
416,(0.006862007351401189+0.008830668059545133j)
417,(0.006789151721704911+0.008760824271121237j)
418,(0.006717288891650242+0.00869185647093218j)
419,(0.006646406858180853+0.00862374739540428j)
420,(0.006576483497610752+0.008556485383451218j)
421,(0.006507505288482207+0.008490051142189259j)
422,(0.006439453236453119+0.008424438376096077j)
423,(0.006372309548851263+0.00835962826818104j)
424,(0.0063060609115837+0.00829559879343833j)
425,(0.006240688388061244+0.008232351264950921j)
426,(0.0061761808794926765+0.008169863182047266j)
427,(0.006112517094152281+0.00810812662848548j)
428,(0.00604968744960388+0.008047121494200837j)
429,(0.005987677356188215+0.00798684521805626j)
430,(0.005926468262941853+0.00792727658563308j)
431,(0.0058660498671088135+0.007868411472827574j)
432,(0.005806407999671137+0.007810232797055505j)
433,(0.005747528877463992+0.007752732548397034j)
434,(0.005689400527899124+0.0076958990277944395j)
435,(0.005632007710346443+0.007639717477559316j)
436,(0.005575336828314903+0.007584176999444026j)
437,(0.005519386550304262+0.007529285597456692j)
438,(0.005464134550948074+0.007475003796344026j)
439,(0.005409569097082567+0.007421343784471901j)
440,(0.0053556811658381775+0.007368287135022911j)
441,(0.005302462747067693+0.0073158206141670235j)
442,(0.005249900265198448+0.007263940472739705j)
443,(0.005197981528908713+0.007212636520080196j)
444,(0.005146697326154026+0.0071618997560563j)
445,(0.005096033451991389+0.007111720268312638j)
446,(0.0050459857679925335+0.007062089175406072j)
447,(0.004996541688569778+0.007012998534719372j)
448,(0.004947693856365731+0.006964440121464577j)
449,(0.004899430197838228+0.006916408191273149j)
450,(0.004851744181905815+0.006868889206998574j)
451,(0.004804613823125692+0.006821880865800267j)
452,(0.0047580513460161455+0.00677537296655828j)
453,(0.00471203718234392+0.006729363168233249j)
454,(0.004666558603730664+0.0066838209902471135j)
455,(0.004621616320036992+0.006638771191546766j)
456,(0.0045771945697197225+0.0065941854891207186j)
457,(0.00453328777052775+0.006550068902697603j)
458,(0.004489888904345207+0.006506406083872207j)
459,(0.004446989537427726+0.006463193308945847j)
460,(0.004404584433814307+0.00642042911340468j)
461,(0.004362661072946139+0.006378093851935773j)
462,(0.004321217984170289+0.006336190026559052j)
463,(0.004280237169950851+0.00629471756451494j)
464,(0.0042397313272886095+0.006253654879856185j)
465,(0.004199668993123851+0.006213012963371511j)
466,(0.004160061250559011+0.006172773478510862j)
467,(0.00412089549195116+0.0061329322411438625j)
468,(0.0040821651477926935+0.006093487489124527j)
469,(0.004043865138328329+0.006054429596133559j)
470,(0.004005989289680656+0.0060157583247928414j)
471,(0.003968528048972075+0.0059774646856567415j)
472,(0.003931476661819033+0.00593954076339287j)
473,(0.0038948336173234566+0.005901987735796865j)
474,(0.003858585369926004+0.005864793008640845j)
475,(0.0038227327181630244+0.0058279582995055534j)
476,(0.0037872682114539202+0.005791476660988337j)
477,(0.0037521819815538038+0.005755339588631614j)
478,(0.003717479253282363+0.005719547453736595j)
479,(0.0036831435804742796+0.005684095068090755j)
480,(0.00364917246179175+0.005648970397487574j)
481,(0.0036155602726921643+0.005614174565153007j)
482,(0.003582307914712146+0.0055797079496642255j)
483,(0.0035494028229550167+0.005545556633705928j)
484,(0.003516839808980876+0.005511724428060916j)
485,(0.0034846302819460107+0.005478202088170292j)
486,(0.003452750461292453+0.005444987049486372j)
487,(0.0034212009468319593+0.005412074578771353j)
488,(0.0033899779650710116+0.0053794597438354685j)
489,(0.0033590803423066973+0.005347142892787815j)
490,(0.003328498509745259+0.005315114576205815j)
491,(0.003298231351436698+0.005283376194938683j)
492,(0.0032682739861229493+0.00525191817769155j)
493,(0.003238619724243108+0.00522074319087551j)
494,(0.0032092693304548447+0.005189843311427467j)
495,(0.0031802144567336654+0.00515921379349038j)
496,(0.0031514524266640365+0.005128857701606648j)
497,(0.0031229824676302087+0.005098762486341002j)
498,(0.0030947967545671418+0.005068930952916162j)
499,(0.003066890138143208+0.005039358086719403j)
500,(0.0030392636654141825+0.00501004214038403j)
501,(0.003011911218663954+0.004980977925242769j)
502,(0.0029848267822671914+0.004952161030018942j)
503,(0.0029580117029581743+0.004923590165617497j)
504,(0.002931467123744369+0.004895265974482754j)
505,(0.0029051718652226555+0.004867175529170709j)
506,(0.0028791391218874196+0.004839329986452867j)
507,(0.002853357333151507+0.004811708046418062j)
508,(0.002827827671808336+0.004784324200045376j)
509,(0.00280254405447522+0.004757162927148784j)
510,(0.002777505340418429+0.004730233286636576j)
511,(0.002752708993966735+0.004703520590965127j)
512,(0.002728145805576787+0.004677031881783478j)
513,(0.0027038193099997443+0.004650755869533896j)
514,(0.0026797240968789993+0.004624687022442231j)
515,(0.0026558561053207086+0.004598847152010421j)
516,(0.0026322227574837598+0.004573210180524256j)
517,(0.0026088070349032932+0.004547779986751266j)
518,(0.0025856125184873235+0.004522549681155397j)
519,(0.0025626331198509433+0.004497523619306776j)
520,(0.0025398718894393824+0.004472696917673602j)
521,(0.002517323160191154+0.004448069401405519j)
522,(0.002494981828476739+0.004423631523309268j)
523,(0.0024728531182063307+0.004399394671054324j)
524,(0.0024509207999017235+0.004375332834229084j)
525,(0.002429194484193431+0.004351468552840743j)
526,(0.002407673252719178+0.004327791154878469j)
527,(0.002386338779160724+0.004304291097014357j)
528,(0.002365206591093738+0.00428097384690318j)
529,(0.0023442675653768674+0.004257835414591682j)
530,(0.002323512481780199+0.004234877042790686j)
531,(0.0023029502171993954+0.004212093771457148j)
532,(0.0022825736277809483+0.004189480125432965j)
533,(0.0022623808893058595+0.004167039226786073j)
534,(0.0022423682960379665+0.004144765504406678j)
535,(0.002222536532599406+0.0041226615879850215j)
536,(0.002202880488766823+0.004100722281123126j)
537,(0.002183402347327501+0.004078944553612018j)
538,(0.0021640949023549183+0.0040573306832811795j)
539,(0.0021449584917263564+0.004035885650978344j)
540,(0.002125994221387373+0.004014574874418031j)
541,(0.0021071935925647267+0.00399343241861061j)
542,(0.0020885603635178995+0.003972444548026033j)
543,(0.0020700878260413447+0.0039516105657639855j)
544,(0.0020517792054306483+0.003930924180963302j)
545,(0.0020336310087714082+0.0039103897991026315j)
546,(0.002015638429156752+0.003889999279863332j)
547,(0.001997806305780614+0.0038697578385153975j)
548,(0.0019801225992068794+0.0038496597256880705j)
549,(0.0019625935967724217+0.003829711308867445j)
550,(0.00194521233265732+0.0038098902838328286j)
551,(0.0019279905459370639+0.0037902121132447064j)
552,(0.0019109064678559662+0.0037706821215124364j)
553,(0.0018939708897960372+0.0037512734594429276j)
554,(0.001877180141491408+0.0037320127964903804j)
555,(0.0018605338370889513+0.0037128815343976385j)
556,(0.0018440265880599327+0.003693883439268575j)
557,(0.0018276560006142972+0.0036750115126551464j)
558,(0.001811429082408722+0.0036562743711101575j)
559,(0.0017953350852621952+0.0036376604817860425j)
560,(0.0017793784336390672+0.003619176517759115j)
561,(0.001763553350656366+0.0036008150646011927j)
562,(0.001747863061609678+0.003582578412760995j)
563,(0.0017322993278412468+0.003564469011962501j)
564,(0.001716865844628046+0.003546476042629365j)
565,(0.0017015628275203198+0.003528601532252651j)
566,(0.0016863858620581595+0.003510849502504243j)
567,(0.0016713325280761637+0.003493210832743898j)
568,(0.0016564035354349471+0.003475692186384549j)
569,(0.0016415965683336253+0.003458289977061213j)
570,(0.0016269132156594424+0.003440997324332784j)
571,(0.0016123574414450559+0.003423823353159605j)
572,(0.0015978982164597255+0.0034067520072085244j)
573,(0.0015835734950542246+0.0033897965296318944j)
574,(0.0015693602822466346+0.003372950174707512j)
575,(0.0015552631630271208+0.0033562085698122246j)
576,(0.0015412782775001688+0.003339577608358013j)
577,(0.0015274102279363433+0.0033230528695185058j)
578,(0.0015136497454477649+0.0033066325795516605j)
579,(0.001499995147696609+0.0032903124922540883j)
580,(0.0014864623785797448+0.0032740998668714383j)
581,(0.00147302537880023+0.0032579881784613463j)
582,(0.0014597039291857072+0.0032419729159300914j)
583,(0.001446482901883428+0.0032260603501299556j)
584,(0.001433368335256091+0.003210245755099095j)
585,(0.001420358697487245+0.0031945285272740875j)
586,(0.001407448358122565+0.0031789130728157033j)
587,(0.001394643687262942+0.0031633857817041644j)
588,(0.0013819406551647262+0.003147955508211453j)
589,(0.0013693335815787577+0.0031326212706517254j)
590,(0.0013568283343374787+0.003117378399451809j)
591,(0.0013444179269299639+0.003102228234070026j)
592,(0.0013321030398856237+0.0030871701191017564j)
593,(0.001319890393915557+0.003072198055519948j)
594,(0.0013077673283987679+0.0030573142611274307j)
595,(0.001295740781870336+0.0030425252909935807j)
596,(0.001283806585433922+0.0030278229902478415j)
597,(0.0012719632043172169+0.003013200940927163j)
598,(0.0012602064016391523+0.0029986725919570745j)
599,(0.001248549011279465+0.0029842254486993625j)
600,(0.0012369790174489026+0.0029698659352561663j)
601,(0.0012254926682544465+0.002955588553618327j)
602,(0.0012140945962073602+0.0029413884898303877j)
603,(0.0012027882908114407+0.002927273281784437j)
