,data
51,(-2.9127811274065607e-12-7.560618797697316e-14j)
52,(-1.6537882174816332e-12-1.8851586958135158e-13j)
53,(-2.3088198020104755e-12-5.349054532644004e-13j)
54,(-3.12017078840654e-12-9.814371537686384e-13j)
55,(-2.4984458946164523e-12-3.2507330161024584e-13j)
56,(-3.0455638011517294e-12-1.7639223415244487e-12j)
57,(-3.340439036492171e-12-2.462030579408747e-12j)
58,(-4.586553359331447e-12-1.6360246490876307e-12j)
59,(-6.391331908162101e-12-9.801937039810582e-12j)
60,(-80.90169943748843-58.77852522925819j)
61,(1.0231815394945443e-11+1.0835776720341528e-12j)
62,(1.9033663534173684e-12+1.4659384817150567e-12j)
63,(1.2372325386422744e-12+1.5507595207964187e-12j)
64,(9.78772618509538e-13+6.394884621840902e-13j)
65,(-4.840572387365683e-13+1.06403774680075e-12j)
66,(-1.2967404927621828e-13+4.831690603168681e-13j)
67,(8.881784197001252e-13-3.8902214782865485e-13j)
68,(-3.943512183468556e-13-1.7763568394002505e-14j)
69,(7.287503933639528e-13-5.853095785823825e-13j)
70,(1.7763568394002505e-13-4.947153797729698e-13j)
71,(4.409805853811122e-13-6.608047442568932e-13j)
72,(-3.241851231905457e-13-1.2612133559741778e-12j)
73,(-6.366018823200648e-13-1.3566925360919413e-12j)
74,(4.0678571622265736e-13-1.4521717162097048e-12j)
75,(-1.0023093466315913e-12-2.885247596395857e-12j)
76,(1.6271428648906294e-12-2.383870878475136e-12j)
77,(1.5978329770405253e-12-4.2801318045349035e-12j)
78,(1.6977530492567894e-12-4.5634607204192434e-12j)
79,(1.1077361250499962e-11-1.1386891429765456e-11j)
80,(15.450849718766438-47.55282581475109j)
81,(2.071232074740692e-12+1.681232930650367e-11j)
82,(-2.1032064978498966e-12+5.24558174674894e-12j)
83,(-1.680433570072637e-12+3.105071755271638e-12j)
84,(1.2079226507921703e-13+3.234745804547856e-12j)
85,(-5.382361223382759e-13+1.326938559031987e-12j)
86,(-1.6644463585180347e-12+2.462030579408747e-12j)
87,(-9.485745522397337e-13+1.5969447986208252e-12j)
88,(-9.64561763794336e-13+8.615330671091215e-13j)
89,(-5.435651928564766e-13+6.075140390748857e-13j)
90,(-4.884981308350689e-13-6.10178574333986e-13j)
91,(4.341416115494212e-12-5.684341886080802e-14j)
92,(219.07667001096826-120.43841852542089j)
93,(-4.941824727211497e-12+4.703792910731863e-12j)
94,(-3.0677682616442326e-12+1.0338396805309458e-12j)
95,(-3.3493208206891723e-12+2.6361135496699717e-12j)
96,(-1.9255708139098715e-12+2.7711166694643907e-13j)
97,(-1.2860823517257813e-12+1.0302869668521453e-13j)
98,(-3.0269120543380268e-12-1.1883827255587676e-12j)
99,(-2.162714451969805e-12+1.8913759447514167e-12j)
